# LAT    LCM    MU    RAD    ERROR    NU
-54.50 128.46 54.76 2.72551e-07 1.36275e-08 532.73522
-53.50 128.46 53.81 2.74543e-07 1.37272e-08 532.73522
-52.50 128.46 52.85 2.77171e-07 1.38585e-08 532.73522
-51.50 128.46 51.89 2.80016e-07 1.40008e-08 532.73522
-50.50 128.46 50.92 2.82413e-07 1.41207e-08 532.73522
-49.50 128.46 49.96 2.83171e-07 1.41586e-08 532.73522
-48.50 128.46 48.98 2.83379e-07 1.41690e-08 532.73522
-47.50 128.46 48.01 2.83917e-07 1.41958e-08 532.73522
-46.50 128.46 47.02 2.86092e-07 1.43046e-08 532.73522
-45.50 128.46 46.04 2.89625e-07 1.44813e-08 532.73522
-44.50 128.46 45.05 2.94301e-07 1.47150e-08 532.73522
-43.50 128.46 44.05 2.99344e-07 1.49672e-08 532.73522
-42.50 128.46 43.05 3.03154e-07 1.51577e-08 532.73522
-41.50 128.46 42.04 3.03997e-07 1.51999e-08 532.73522
-40.50 128.46 41.04 3.02258e-07 1.51129e-08 532.73522
-39.50 128.46 40.02 2.98771e-07 1.49385e-08 532.73522
-38.50 128.46 39.00 2.95716e-07 1.47858e-08 532.73522
-37.50 128.46 37.98 2.95033e-07 1.47517e-08 532.73522
-36.50 128.46 36.95 2.96902e-07 1.48451e-08 532.73522
-35.50 128.46 35.91 3.00405e-07 1.50202e-08 532.73522
-34.50 128.46 34.88 3.04870e-07 1.52435e-08 532.73522
-33.50 128.46 33.83 3.04398e-07 1.52199e-08 532.73522
-32.50 128.46 32.79 3.00589e-07 1.50295e-08 532.73522
-31.50 128.46 31.73 2.99137e-07 1.49568e-08 532.73522
-30.50 128.46 30.68 3.01941e-07 1.50970e-08 532.73522
-29.50 128.46 29.61 3.07637e-07 1.53819e-08 532.73522
-28.50 128.46 28.55 3.16367e-07 1.58183e-08 532.73522
-27.50 128.46 27.48 3.22297e-07 1.61148e-08 532.73522
-26.50 128.46 26.40 3.21202e-07 1.60601e-08 532.73522
-25.50 128.46 25.32 3.16919e-07 1.58460e-08 532.73522
-24.50 128.46 24.24 3.07296e-07 1.53648e-08 532.73522
-23.50 128.46 23.15 2.95638e-07 1.47819e-08 532.73522
-22.50 128.46 22.06 2.86235e-07 1.43118e-08 532.73522
-21.50 128.46 20.96 2.80337e-07 1.40168e-08 532.73522
-20.50 128.46 19.86 2.78461e-07 1.39230e-08 532.73522
-19.50 128.46 18.76 2.80827e-07 1.40414e-08 532.73522
-18.50 128.46 17.65 2.88715e-07 1.44358e-08 532.73522
-17.50 128.46 16.54 3.02695e-07 1.51348e-08 532.73522
-16.50 128.46 15.42 3.20166e-07 1.60083e-08 532.73522
-15.50 128.46 14.31 3.36894e-07 1.68447e-08 532.73522
-14.50 128.46 13.19 3.49878e-07 1.74939e-08 532.73522
-13.50 128.46 12.06 3.58765e-07 1.79382e-08 532.73522
-12.50 128.46 10.94 3.64210e-07 1.82105e-08 532.73522
-11.50 128.46 9.81 3.66458e-07 1.83229e-08 532.73522
-10.50 128.46 8.68 3.65584e-07 1.82792e-08 532.73522
-9.50 128.46 7.55 3.61695e-07 1.80848e-08 532.73522
-8.50 128.46 6.41 3.54232e-07 1.77116e-08 532.73522
-7.50 128.46 5.27 3.43650e-07 1.71825e-08 532.73522
-6.50 128.46 4.14 3.30810e-07 1.65405e-08 532.73522
-5.50 171.05 3.00 3.14424e-07 1.57212e-08 532.73522
-4.50 171.05 1.86 3.07130e-07 1.53565e-08 532.73522
-3.50 171.05 0.72 2.99097e-07 1.49549e-08 532.73522
-2.50 152.95 0.15 2.85871e-07 1.42935e-08 532.73522
-1.50 152.95 1.00 2.81899e-07 1.40949e-08 532.73522
-0.50 129.50 2.14 2.79904e-07 1.39952e-08 532.73522
0.50 153.48 3.86 2.77285e-07 1.38642e-08 532.73522
1.50 179.99 4.43 2.81363e-07 1.40682e-08 532.73522
2.50 185.59 5.57 2.86443e-07 1.43222e-08 532.73522
3.50 185.59 6.72 2.87324e-07 1.43662e-08 532.73522
4.50 185.59 7.86 2.89132e-07 1.44566e-08 532.73522
5.50 185.59 9.00 2.92941e-07 1.46470e-08 532.73522
6.50 185.59 10.14 2.99484e-07 1.49742e-08 532.73522
7.50 185.59 11.28 3.10350e-07 1.55175e-08 532.73522
8.50 185.59 12.42 3.25639e-07 1.62819e-08 532.73522
9.50 185.59 13.55 3.44237e-07 1.72119e-08 532.73522
10.50 185.59 14.69 3.63479e-07 1.81739e-08 532.73522
11.50 185.59 15.82 3.80760e-07 1.90380e-08 532.73522
12.50 185.59 16.95 3.93329e-07 1.96665e-08 532.73522
13.50 185.59 18.07 3.99014e-07 1.99507e-08 532.73522
14.50 185.59 19.20 3.96006e-07 1.98003e-08 532.73522
15.50 185.59 20.32 3.84752e-07 1.92376e-08 532.73522
16.50 185.59 21.44 3.66761e-07 1.83381e-08 532.73522
17.50 185.59 22.56 3.45444e-07 1.72722e-08 532.73522
18.50 185.59 23.67 3.26816e-07 1.63408e-08 532.73522
19.50 185.59 24.78 3.16216e-07 1.58108e-08 532.73522
20.50 185.59 25.88 3.15201e-07 1.57600e-08 532.73522
21.50 185.59 26.98 3.21173e-07 1.60586e-08 532.73522
22.50 185.59 28.08 3.28142e-07 1.64071e-08 532.73522
23.50 185.59 29.18 3.27272e-07 1.63636e-08 532.73522
24.50 185.59 30.27 3.18455e-07 1.59228e-08 532.73522
25.50 185.59 31.35 3.10635e-07 1.55317e-08 532.73522
26.50 185.59 32.44 3.04537e-07 1.52268e-08 532.73522
27.50 185.59 33.51 2.97552e-07 1.48776e-08 532.73522
28.50 185.59 34.59 2.90084e-07 1.45042e-08 532.73522
29.50 185.59 35.65 2.84042e-07 1.42021e-08 532.73522
30.50 185.59 36.72 2.81004e-07 1.40502e-08 532.73522
31.50 185.59 37.78 2.81535e-07 1.40767e-08 532.73522
32.50 185.59 38.83 2.84325e-07 1.42163e-08 532.73522
33.50 185.59 39.88 2.86712e-07 1.43356e-08 532.73522
34.50 185.59 40.93 2.85515e-07 1.42758e-08 532.73522
35.50 185.59 41.97 2.81044e-07 1.40522e-08 532.73522
36.50 185.59 43.01 2.73504e-07 1.36752e-08 532.73522
37.50 185.59 44.04 2.68288e-07 1.34144e-08 532.73522
38.50 185.59 45.06 2.68333e-07 1.34167e-08 532.73522
39.50 185.59 46.09 2.71436e-07 1.35718e-08 532.73522
40.50 185.59 47.10 2.74289e-07 1.37145e-08 532.73522
41.50 185.59 48.11 2.74575e-07 1.37287e-08 532.73522
42.50 185.59 49.12 2.73813e-07 1.36907e-08 532.73522
43.50 185.59 50.12 2.73303e-07 1.36652e-08 532.73522
44.50 185.59 51.12 2.72794e-07 1.36397e-08 532.73522
45.50 185.59 52.12 2.70784e-07 1.35392e-08 532.73522
46.50 185.59 53.10 2.68350e-07 1.34175e-08 532.73522
47.50 185.59 54.09 2.65769e-07 1.32884e-08 532.73522
48.50 185.59 55.07 2.63462e-07 1.31731e-08 532.73522
49.50 185.59 56.04 2.61150e-07 1.30575e-08 532.73522
50.50 185.59 57.01 2.59097e-07 1.29548e-08 532.73522
51.50 185.59 57.98 2.58084e-07 1.29042e-08 532.73522
52.50 185.59 58.94 2.57674e-07 1.28837e-08 532.73522
53.50 185.59 59.90 2.57569e-07 1.28785e-08 532.73522
54.50 185.59 60.86 2.57185e-07 1.28592e-08 532.73522
55.50 185.59 61.81 2.55394e-07 1.27697e-08 532.73522
56.50 185.59 62.75 2.52854e-07 1.26427e-08 532.73522
57.50 185.59 63.69 2.50078e-07 1.25039e-08 532.73522
58.50 185.59 64.63 2.47181e-07 1.23591e-08 532.73522
59.50 185.59 65.57 2.44723e-07 1.22361e-08 532.73522
60.50 185.59 66.50 2.42390e-07 1.21195e-08 532.73522
61.50 185.59 67.42 2.39792e-07 1.19896e-08 532.73522
62.50 185.59 68.35 2.36083e-07 1.18042e-08 532.73522
63.50 185.59 69.27 2.30794e-07 1.15397e-08 532.73522
64.50 185.59 70.19 2.23742e-07 1.11871e-08 532.73522
65.50 185.59 71.10 2.15625e-07 1.07812e-08 532.73522
66.50 185.59 72.01 2.07058e-07 1.03529e-08 532.73522
67.50 185.59 72.92 1.98923e-07 9.94616e-09 532.73522
68.50 185.59 73.83 1.91336e-07 9.56681e-09 532.73522
69.50 185.59 74.73 1.84704e-07 9.23522e-09 532.73522
70.50 185.59 75.63 1.78804e-07 8.94020e-09 532.73522
71.50 185.59 76.53 1.73640e-07 8.68199e-09 532.73522
72.50 185.59 77.42 1.69403e-07 8.47017e-09 532.73522
73.50 185.59 78.32 1.65288e-07 8.26441e-09 532.73522
74.50 185.59 79.21 1.61541e-07 8.07704e-09 532.73522
75.50 185.59 80.10 1.57909e-07 7.89547e-09 532.73522
76.50 185.59 80.99 1.53948e-07 7.69742e-09 532.73522
77.50 185.59 81.87 1.50488e-07 7.52440e-09 532.73522
78.50 185.59 82.76 1.46296e-07 7.31482e-09 532.73522
79.50 185.59 83.64 1.42596e-07 7.12980e-09 532.73522
80.50 185.59 84.52 1.38714e-07 6.93570e-09 532.73522
81.50 185.59 85.40 1.35023e-07 6.75114e-09 532.73522
82.50 185.59 86.28 1.32466e-07 6.62332e-09 532.73522
83.50 185.59 87.16 1.30543e-07 6.52715e-09 532.73522
84.50 185.59 88.03 1.28836e-07 6.44181e-09 532.73522
85.50 185.59 88.91 1.27968e-07 6.39839e-09 532.73522
86.50 185.59 89.59 1.28023e-07 6.40117e-09 532.73522
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
 nan   nan  nan      nan      nan      nan
