# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 261.55 86.28 3.74915e-09 1.87458e-10 1163.07550 -1.0
-88.50 261.55 85.40 3.85037e-09 1.92519e-10 1163.07550 -1.0
-87.50 261.55 84.53 3.90906e-09 1.95453e-10 1163.07550 -1.0
-86.50 261.55 83.65 4.06781e-09 2.03390e-10 1163.07550 -1.0
-85.50 261.55 82.78 4.33411e-09 2.16706e-10 1163.07550 -1.0
-84.50 261.55 81.90 4.53065e-09 2.26533e-10 1163.07550 -1.0
-83.50 261.55 81.02 4.72652e-09 2.36326e-10 1163.07550 -1.0
-82.50 261.55 80.15 4.92970e-09 2.46485e-10 1163.07550 -1.0
-81.50 261.55 79.27 5.14572e-09 2.57286e-10 1163.07550 -1.0
-80.50 261.55 78.39 5.36583e-09 2.68291e-10 1163.07550 -1.0
-79.50 261.55 77.51 5.61943e-09 2.80971e-10 1163.07550 -1.0
-78.50 261.55 76.63 5.87075e-09 2.93538e-10 1163.07550 -1.0
-77.50 261.55 75.74 6.12331e-09 3.06166e-10 1163.07550 -1.0
-76.50 261.55 74.86 6.40854e-09 3.20427e-10 1163.07550 -1.0
-75.50 261.55 73.97 6.63296e-09 3.31648e-10 1163.07550 -1.0
-74.50 261.55 73.08 6.88995e-09 3.44498e-10 1163.07550 -1.0
-73.50 261.55 72.19 7.12702e-09 3.56351e-10 1163.07550 -1.0
-72.50 261.55 71.30 7.37284e-09 3.68642e-10 1163.07550 -1.0
-71.50 261.55 70.41 7.62964e-09 3.81482e-10 1163.07550 -1.0
-70.50 261.55 69.51 7.90719e-09 3.95360e-10 1163.07550 -1.0
-69.50 261.55 68.61 8.15431e-09 4.07715e-10 1163.07550 -1.0
-68.50 261.55 67.71 8.41613e-09 4.20806e-10 1163.07550 -1.0
-67.50 261.55 66.80 8.67772e-09 4.33886e-10 1163.07550 -1.0
-66.50 261.55 65.90 8.93974e-09 4.46987e-10 1163.07550 -1.0
-65.50 261.55 64.99 9.18644e-09 4.59322e-10 1163.07550 -1.0
-64.50 261.55 64.07 9.37397e-09 4.68699e-10 1163.07550 -1.0
-63.50 261.55 63.16 9.50049e-09 4.75024e-10 1163.07550 -1.0
-62.50 261.55 62.24 9.65955e-09 4.82978e-10 1163.07550 -1.0
-61.50 261.55 61.32 9.78932e-09 4.89466e-10 1163.07550 -1.0
-60.50 261.55 60.39 9.92942e-09 4.96471e-10 1163.07550 -1.0
-59.50 261.55 59.46 9.96514e-09 4.98257e-10 1163.07550 -1.0
-58.50 261.55 58.53 9.93023e-09 4.96512e-10 1163.07550 -1.0
-57.50 261.55 57.59 9.81198e-09 4.90599e-10 1163.07550 -1.0
-56.50 261.55 56.65 9.84703e-09 4.92352e-10 1163.07550 -1.0
-55.50 261.55 55.71 1.01361e-08 5.06807e-10 1163.07550 -1.0
-54.50 261.55 54.76 1.05116e-08 5.25578e-10 1163.07550 -1.0
-53.50 261.55 53.81 1.09449e-08 5.47243e-10 1163.07550 -1.0
-52.50 261.55 52.85 1.13411e-08 5.67053e-10 1163.07550 -1.0
-51.50 261.55 51.89 1.16347e-08 5.81736e-10 1163.07550 -1.0
-50.50 261.55 50.93 1.16044e-08 5.80221e-10 1163.07550 -1.0
-49.50 261.55 49.96 1.11808e-08 5.59040e-10 1163.07550 -1.0
-48.50 261.55 48.99 1.06177e-08 5.30883e-10 1163.07550 -1.0
-47.50 261.55 48.01 1.04084e-08 5.20419e-10 1163.07550 -1.0
-46.50 261.55 47.03 1.07394e-08 5.36969e-10 1163.07550 -1.0
-45.50 261.55 46.04 1.14614e-08 5.73069e-10 1163.07550 -1.0
-44.50 261.55 45.05 1.22491e-08 6.12457e-10 1163.07550 -1.0
-43.50 261.55 44.05 1.37338e-08 6.86691e-10 1163.07550 -1.0
-42.50 261.55 43.05 1.45577e-08 7.27885e-10 1163.07550 -1.0
-41.50 261.55 42.05 1.47356e-08 7.36781e-10 1163.07550 -1.0
-40.50 261.55 41.04 1.46490e-08 7.32450e-10 1163.07550 -1.0
-39.50 261.55 40.02 1.45753e-08 7.28764e-10 1163.07550 -1.0
-38.50 261.55 39.01 1.43895e-08 7.19476e-10 1163.07550 -1.0
-37.50 261.55 37.98 1.42575e-08 7.12876e-10 1163.07550 -1.0
-36.50 261.55 36.95 1.43002e-08 7.15011e-10 1163.07550 -1.0
-35.50 261.55 35.92 1.46809e-08 7.34047e-10 1163.07550 -1.0
-34.50 261.55 34.88 1.52874e-08 7.64371e-10 1163.07550 -1.0
-33.50 261.55 33.84 1.57282e-08 7.86412e-10 1163.07550 -1.0
-32.50 261.55 32.79 1.58487e-08 7.92433e-10 1163.07550 -1.0
-31.50 261.55 31.74 1.55017e-08 7.75085e-10 1163.07550 -1.0
-30.50 261.55 30.68 1.51117e-08 7.55586e-10 1163.07550 -1.0
-29.50 261.55 29.62 1.49361e-08 7.46806e-10 1163.07550 -1.0
-28.50 261.55 28.55 1.49846e-08 7.49229e-10 1163.07550 -1.0
-27.50 261.55 27.48 1.50402e-08 7.52012e-10 1163.07550 -1.0
-26.50 261.55 26.40 1.49494e-08 7.47468e-10 1163.07550 -1.0
-25.50 261.55 25.32 1.46091e-08 7.30456e-10 1163.07550 -1.0
-24.50 261.55 24.24 1.41955e-08 7.09775e-10 1163.07550 -1.0
-23.50 261.55 23.15 1.30752e-08 6.53762e-10 1163.07550 -1.0
-22.50 261.55 22.06 1.14117e-08 5.70583e-10 1163.07550 -1.0
-21.50 261.55 20.96 1.06429e-08 5.32143e-10 1163.07550 -1.0
