# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 52.53 86.27 1.82161e-08 9.10803e-10 1253.06250 -1.0
-88.50 52.53 85.39 1.83458e-08 9.17289e-10 1253.06250 -1.0
-87.50 52.53 84.52 1.84157e-08 9.20785e-10 1253.06250 -1.0
-86.50 52.53 83.64 1.86547e-08 9.32737e-10 1253.06250 -1.0
-85.50 52.53 82.77 1.93289e-08 9.66445e-10 1253.06250 -1.0
-84.50 52.53 81.89 1.97795e-08 9.88973e-10 1253.06250 -1.0
-83.50 52.53 81.01 2.00458e-08 1.00229e-09 1253.06250 -1.0
-82.50 52.53 80.14 2.01829e-08 1.00914e-09 1253.06250 -1.0
-81.50 52.53 79.26 2.02048e-08 1.01024e-09 1253.06250 -1.0
-80.50 52.53 78.38 2.01862e-08 1.00931e-09 1253.06250 -1.0
-79.50 52.53 77.50 2.01209e-08 1.00604e-09 1253.06250 -1.0
-78.50 52.53 76.61 1.99248e-08 9.96241e-10 1253.06250 -1.0
-77.50 52.53 75.73 1.94906e-08 9.74532e-10 1253.06250 -1.0
-76.50 52.53 74.85 1.89572e-08 9.47858e-10 1253.06250 -1.0
-75.50 52.53 73.96 1.83800e-08 9.18999e-10 1253.06250 -1.0
-74.50 52.53 73.07 1.76130e-08 8.80648e-10 1253.06250 -1.0
-73.50 52.53 72.18 1.68170e-08 8.40851e-10 1253.06250 -1.0
-72.50 52.53 71.29 1.61183e-08 8.05915e-10 1253.06250 -1.0
-71.50 52.53 70.39 1.55166e-08 7.75831e-10 1253.06250 -1.0
-70.50 52.53 69.50 1.49638e-08 7.48188e-10 1253.06250 -1.0
-69.50 52.53 68.60 1.45775e-08 7.28875e-10 1253.06250 -1.0
-68.50 52.53 67.70 1.42685e-08 7.13427e-10 1253.06250 -1.0
-67.50 52.53 66.79 1.40918e-08 7.04592e-10 1253.06250 -1.0
-66.50 52.53 65.88 1.39261e-08 6.96303e-10 1253.06250 -1.0
-65.50 52.53 64.97 1.36991e-08 6.84954e-10 1253.06250 -1.0
-64.50 52.53 64.06 1.33554e-08 6.67772e-10 1253.06250 -1.0
-63.50 52.53 63.15 1.28705e-08 6.43523e-10 1253.06250 -1.0
-62.50 52.53 62.23 1.25295e-08 6.26475e-10 1253.06250 -1.0
-61.50 52.53 61.30 1.23038e-08 6.15192e-10 1253.06250 -1.0
-60.50 52.53 60.38 1.21870e-08 6.09351e-10 1253.06250 -1.0
-59.50 52.53 59.45 1.21236e-08 6.06178e-10 1253.06250 -1.0
-58.50 52.53 58.52 1.20422e-08 6.02111e-10 1253.06250 -1.0
-57.50 52.53 57.58 1.19091e-08 5.95453e-10 1253.06250 -1.0
-56.50 52.53 56.64 1.17289e-08 5.86445e-10 1253.06250 -1.0
-55.50 52.53 55.70 1.16099e-08 5.80497e-10 1253.06250 -1.0
-54.50 52.53 54.75 1.15291e-08 5.76457e-10 1253.06250 -1.0
-53.50 52.53 53.80 1.15155e-08 5.75775e-10 1253.06250 -1.0
