# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 50.25 86.28 1.26494e-07 6.32468e-09 563.97095 -1.0
-88.50 50.25 85.40 1.28550e-07 6.42750e-09 563.97095 -1.0
-87.50 50.25 84.53 1.30391e-07 6.51954e-09 563.97095 -1.0
-86.50 50.25 83.65 1.33203e-07 6.66016e-09 563.97095 -1.0
-85.50 50.25 82.78 1.38676e-07 6.93381e-09 563.97095 -1.0
-84.50 50.25 81.90 1.43360e-07 7.16798e-09 563.97095 -1.0
-83.50 50.25 81.03 1.47893e-07 7.39467e-09 563.97095 -1.0
-82.50 50.25 80.15 1.52550e-07 7.62748e-09 563.97095 -1.0
-81.50 50.25 79.27 1.56639e-07 7.83195e-09 563.97095 -1.0
-80.50 50.25 78.39 1.60868e-07 8.04338e-09 563.97095 -1.0
-79.50 50.25 77.51 1.65439e-07 8.27196e-09 563.97095 -1.0
-78.50 50.25 76.63 1.69860e-07 8.49302e-09 563.97095 -1.0
-77.50 50.25 75.74 1.73215e-07 8.66075e-09 563.97095 -1.0
-76.50 50.25 74.86 1.76195e-07 8.80976e-09 563.97095 -1.0
-75.50 50.25 73.97 1.78620e-07 8.93101e-09 563.97095 -1.0
-74.50 50.25 73.08 1.80640e-07 9.03199e-09 563.97095 -1.0
-73.50 50.25 72.19 1.82416e-07 9.12079e-09 563.97095 -1.0
-72.50 50.25 71.30 1.83819e-07 9.19095e-09 563.97095 -1.0
-71.50 50.25 70.41 1.85613e-07 9.28063e-09 563.97095 -1.0
-70.50 50.25 69.51 1.87975e-07 9.39877e-09 563.97095 -1.0
-69.50 50.25 68.61 1.90301e-07 9.51505e-09 563.97095 -1.0
-68.50 50.25 67.71 1.92677e-07 9.63383e-09 563.97095 -1.0
-67.50 50.25 66.80 1.96214e-07 9.81071e-09 563.97095 -1.0
-66.50 50.25 65.90 2.00326e-07 1.00163e-08 563.97095 -1.0
-65.50 50.25 64.99 2.05249e-07 1.02625e-08 563.97095 -1.0
-64.50 50.25 64.07 2.09998e-07 1.04999e-08 563.97095 -1.0
-63.50 50.25 63.16 2.15071e-07 1.07535e-08 563.97095 -1.0
-62.50 50.25 62.24 2.20204e-07 1.10102e-08 563.97095 -1.0
-61.50 50.25 61.32 2.25410e-07 1.12705e-08 563.97095 -1.0
-60.50 50.25 60.39 2.29272e-07 1.14636e-08 563.97095 -1.0
-59.50 50.25 59.46 2.32560e-07 1.16280e-08 563.97095 -1.0
-58.50 50.25 58.53 2.33381e-07 1.16691e-08 563.97095 -1.0
-57.50 50.25 57.59 2.32955e-07 1.16477e-08 563.97095 -1.0
-56.50 50.25 56.65 2.31828e-07 1.15914e-08 563.97095 -1.0
-55.50 50.25 55.71 2.30738e-07 1.15369e-08 563.97095 -1.0
