# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50  4.46 13.18 1.09063e-08 5.45317e-10 1253.06250 1.0
-13.50  4.46 12.06 1.08076e-08 5.40378e-10 1253.06250 1.0
-12.50  4.46 10.93 1.06165e-08 5.30824e-10 1253.06250 1.0
-11.50  4.46 9.80 1.03944e-08 5.19722e-10 1253.06250 1.0
-10.50  4.46 8.67 1.01791e-08 5.08956e-10 1253.06250 1.0
-9.50  4.46 7.54 9.97940e-09 4.98970e-10 1253.06250 1.0
-8.50  4.46 6.40 9.82654e-09 4.91327e-10 1253.06250 1.0
-7.50  4.46 5.27 9.77733e-09 4.88866e-10 1253.06250 1.0
-6.50  4.46 4.13 9.80072e-09 4.90036e-10 1253.06250 1.0
-5.50  4.46 2.99 9.95266e-09 4.97633e-10 1253.06250 1.0
-4.50  4.46 1.85 1.02065e-08 5.10326e-10 1253.06250 1.0
-3.50  4.46 0.71 1.06188e-08 5.30938e-10 1253.06250 1.0
-2.50  4.46 0.14 1.10937e-08 5.54684e-10 1253.06250 1.0
-1.50  4.46 1.01 1.15638e-08 5.78188e-10 1253.06250 1.0
-0.50  4.46 2.15 1.18682e-08 5.93408e-10 1253.06250 1.0
0.50  4.46 3.87 1.19841e-08 5.99206e-10 1253.06250 1.0
1.50  4.46 4.44 1.18818e-08 5.94091e-10 1253.06250 1.0
2.50  4.46 5.58 1.16662e-08 5.83311e-10 1253.06250 1.0
3.50  4.46 6.72 1.12530e-08 5.62650e-10 1253.06250 1.0
4.50  4.46 7.87 1.06396e-08 5.31980e-10 1253.06250 1.0
5.50  4.46 9.01 1.00876e-08 5.04379e-10 1253.06250 1.0
6.50  4.46 10.15 9.58570e-09 4.79285e-10 1253.06250 1.0
7.50  4.46 11.29 9.15188e-09 4.57594e-10 1253.06250 1.0
8.50  4.46 12.42 8.83057e-09 4.41528e-10 1253.06250 1.0
9.50  4.46 13.56 8.65152e-09 4.32576e-10 1253.06250 1.0
10.50  4.46 14.69 8.53810e-09 4.26905e-10 1253.06250 1.0
11.50  4.46 15.83 8.45911e-09 4.22956e-10 1253.06250 1.0
12.50  4.46 16.96 8.41188e-09 4.20594e-10 1253.06250 1.0
13.50  4.46 18.08 8.38997e-09 4.19499e-10 1253.06250 1.0
14.50  4.46 19.21 8.40785e-09 4.20392e-10 1253.06250 1.0
15.50  4.46 20.33 8.48149e-09 4.24075e-10 1253.06250 1.0
16.50  4.46 21.45 8.66762e-09 4.33381e-10 1253.06250 1.0
17.50  4.46 22.56 8.91979e-09 4.45990e-10 1253.06250 1.0
18.50  4.46 23.68 9.27333e-09 4.63666e-10 1253.06250 1.0
19.50  4.46 24.79 9.64223e-09 4.82111e-10 1253.06250 1.0
20.50  4.46 25.89 9.99378e-09 4.99689e-10 1253.06250 1.0
21.50  4.46 26.99 1.02379e-08 5.11896e-10 1253.06250 1.0
22.50  4.46 28.09 1.04302e-08 5.21510e-10 1253.06250 1.0
23.50  4.46 29.19 1.06486e-08 5.32432e-10 1253.06250 1.0
24.50  4.46 30.28 1.09035e-08 5.45177e-10 1253.06250 1.0
25.50  4.46 31.36 1.12797e-08 5.63984e-10 1253.06250 1.0
26.50  4.46 32.44 1.17181e-08 5.85907e-10 1253.06250 1.0
27.50  4.46 33.52 1.21850e-08 6.09251e-10 1253.06250 1.0
28.50  4.46 34.59 1.26133e-08 6.30666e-10 1253.06250 1.0
29.50  4.46 35.66 1.29318e-08 6.46590e-10 1253.06250 1.0
30.50  4.46 36.73 1.32871e-08 6.64354e-10 1253.06250 1.0
31.50  4.46 37.79 1.36709e-08 6.83546e-10 1253.06250 1.0
32.50  4.46 38.84 1.39999e-08 6.99997e-10 1253.06250 1.0
33.50  4.46 39.89 1.43174e-08 7.15870e-10 1253.06250 1.0
34.50  4.46 40.94 1.47215e-08 7.36076e-10 1253.06250 1.0
35.50  4.46 41.98 1.50852e-08 7.54260e-10 1253.06250 1.0
36.50  4.46 43.01 1.53162e-08 7.65808e-10 1253.06250 1.0
37.50  4.46 44.05 1.55118e-08 7.75590e-10 1253.06250 1.0
38.50  4.46 45.07 1.56758e-08 7.83789e-10 1253.06250 1.0
