# LAT    LCM    MU    RAD    ERROR    NU    VIEW
39.50 194.43 46.09 1.33832e-08 6.69162e-10 1012.52000 1.0
40.50 194.43 47.11 1.34719e-08 6.73597e-10 1012.52000 1.0
41.50 194.43 48.12 1.33639e-08 6.68197e-10 1012.52000 1.0
42.50 194.43 49.13 1.32685e-08 6.63426e-10 1012.52000 1.0
43.50 194.43 50.13 1.33604e-08 6.68020e-10 1012.52000 1.0
44.50 194.43 51.13 1.34423e-08 6.72113e-10 1012.52000 1.0
45.50 194.43 52.12 1.33809e-08 6.69044e-10 1012.52000 1.0
46.50 194.43 53.11 1.32892e-08 6.64458e-10 1012.52000 1.0
47.50 194.43 54.09 1.31852e-08 6.59260e-10 1012.52000 1.0
48.50 194.43 55.07 1.30495e-08 6.52476e-10 1012.52000 1.0
49.50 194.43 56.05 1.28636e-08 6.43182e-10 1012.52000 1.0
50.50 194.43 57.02 1.26790e-08 6.33952e-10 1012.52000 1.0
51.50 194.43 57.99 1.25703e-08 6.28515e-10 1012.52000 1.0
52.50 194.43 58.95 1.25135e-08 6.25673e-10 1012.52000 1.0
53.50 194.43 59.91 1.25370e-08 6.26848e-10 1012.52000 1.0
54.50 194.43 60.86 1.24715e-08 6.23577e-10 1012.52000 1.0
55.50 194.43 61.81 1.22670e-08 6.13349e-10 1012.52000 1.0
56.50 194.43 62.76 1.20237e-08 6.01185e-10 1012.52000 1.0
57.50 194.43 63.70 1.18438e-08 5.92189e-10 1012.52000 1.0
58.50 194.43 64.64 1.16500e-08 5.82501e-10 1012.52000 1.0
59.50 194.43 65.57 1.15072e-08 5.75361e-10 1012.52000 1.0
60.50 194.43 66.50 1.13455e-08 5.67277e-10 1012.52000 1.0
61.50 194.43 67.43 1.12004e-08 5.60019e-10 1012.52000 1.0
62.50 194.43 68.35 1.10042e-08 5.50209e-10 1012.52000 1.0
63.50 194.43 69.27 1.07630e-08 5.38152e-10 1012.52000 1.0
64.50 194.43 70.19 1.04518e-08 5.22592e-10 1012.52000 1.0
65.50 194.43 71.11 1.01700e-08 5.08500e-10 1012.52000 1.0
66.50 194.43 72.02 9.87106e-09 4.93553e-10 1012.52000 1.0
67.50 194.43 72.92 9.56004e-09 4.78002e-10 1012.52000 1.0
68.50 194.43 73.83 9.23057e-09 4.61528e-10 1012.52000 1.0
69.50 194.43 74.73 8.92916e-09 4.46458e-10 1012.52000 1.0
70.50 194.43 75.63 8.67491e-09 4.33746e-10 1012.52000 1.0
71.50 194.43 76.53 8.43896e-09 4.21948e-10 1012.52000 1.0
72.50 194.43 77.43 8.20152e-09 4.10076e-10 1012.52000 1.0
73.50 194.43 78.32 7.95128e-09 3.97564e-10 1012.52000 1.0
74.50 194.43 79.21 7.74665e-09 3.87333e-10 1012.52000 1.0
75.50 194.43 80.10 7.54203e-09 3.77101e-10 1012.52000 1.0
76.50 194.43 80.99 7.33711e-09 3.66856e-10 1012.52000 1.0
77.50 194.43 81.88 7.15324e-09 3.57662e-10 1012.52000 1.0
78.50 194.43 82.76 6.96584e-09 3.48292e-10 1012.52000 1.0
79.50 194.43 83.64 6.81194e-09 3.40597e-10 1012.52000 1.0
80.50 194.43 84.52 6.67831e-09 3.33915e-10 1012.52000 1.0
81.50 194.43 85.40 6.51867e-09 3.25934e-10 1012.52000 1.0
82.50 194.43 86.28 6.39883e-09 3.19941e-10 1012.52000 1.0
83.50 194.43 87.16 6.34941e-09 3.17471e-10 1012.52000 1.0
84.50 194.43 88.04 6.30529e-09 3.15264e-10 1012.52000 1.0
85.50 194.43 88.91 6.26951e-09 3.13476e-10 1012.52000 1.0
86.50 194.43 89.59 6.25120e-09 3.12560e-10 1012.52000 1.0
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
