# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 151.71 86.27 5.50914e-08 2.75457e-09 766.75227 -1.0
-88.50 151.71 85.40 5.54412e-08 2.77206e-09 766.75227 -1.0
-87.50 151.71 84.52 5.56719e-08 2.78360e-09 766.75227 -1.0
-86.50 151.71 83.65 5.66201e-08 2.83100e-09 766.75227 -1.0
-85.50 151.71 82.77 5.82740e-08 2.91370e-09 766.75227 -1.0
-84.50 151.71 81.90 5.88426e-08 2.94213e-09 766.75227 -1.0
-83.50 151.71 81.02 5.91561e-08 2.95780e-09 766.75227 -1.0
-82.50 151.71 80.14 5.90870e-08 2.95435e-09 766.75227 -1.0
-81.50 151.71 79.26 5.80985e-08 2.90492e-09 766.75227 -1.0
-80.50 151.71 78.39 5.71931e-08 2.85965e-09 766.75227 -1.0
-79.50 151.71 77.50 5.71146e-08 2.85573e-09 766.75227 -1.0
-78.50 151.71 76.62 5.74426e-08 2.87213e-09 766.75227 -1.0
-77.50 151.71 75.74 5.78060e-08 2.89030e-09 766.75227 -1.0
-76.50 151.71 74.85 5.83170e-08 2.91585e-09 766.75227 -1.0
-75.50 151.71 73.97 5.87065e-08 2.93533e-09 766.75227 -1.0
-74.50 151.71 73.08 5.88406e-08 2.94203e-09 766.75227 -1.0
-73.50 151.71 72.19 5.89659e-08 2.94829e-09 766.75227 -1.0
-72.50 151.71 71.30 5.86803e-08 2.93402e-09 766.75227 -1.0
-71.50 151.71 70.40 5.86066e-08 2.93033e-09 766.75227 -1.0
-70.50 151.71 69.50 5.84616e-08 2.92308e-09 766.75227 -1.0
-69.50 151.71 68.61 5.84329e-08 2.92165e-09 766.75227 -1.0
-68.50 151.71 67.70 5.85910e-08 2.92955e-09 766.75227 -1.0
-67.50 151.71 66.80 5.91054e-08 2.95527e-09 766.75227 -1.0
-66.50 151.71 65.89 5.99614e-08 2.99807e-09 766.75227 -1.0
-65.50 151.71 64.98 6.08505e-08 3.04252e-09 766.75227 -1.0
-64.50 151.71 64.07 6.15164e-08 3.07582e-09 766.75227 -1.0
-63.50 151.71 63.15 6.20286e-08 3.10143e-09 766.75227 -1.0
-62.50 151.71 62.23 6.24729e-08 3.12365e-09 766.75227 -1.0
-61.50 151.71 61.31 6.34103e-08 3.17051e-09 766.75227 -1.0
-60.50 151.71 60.39 6.44276e-08 3.22138e-09 766.75227 -1.0
-59.50 151.71 59.46 6.59623e-08 3.29812e-09 766.75227 -1.0
-58.50 151.71 58.53 6.70626e-08 3.35313e-09 766.75227 -1.0
-57.50 151.71 57.59 6.74496e-08 3.37248e-09 766.75227 -1.0
-56.50 151.71 56.65 6.72736e-08 3.36368e-09 766.75227 -1.0
-55.50 151.71 55.70 6.74941e-08 3.37470e-09 766.75227 -1.0
-54.50 151.71 54.76 6.85253e-08 3.42627e-09 766.75227 -1.0
-53.50 151.71 53.81 6.93858e-08 3.46929e-09 766.75227 -1.0
-52.50 151.71 52.85 7.03789e-08 3.51894e-09 766.75227 -1.0
-51.50 151.71 51.89 7.17486e-08 3.58743e-09 766.75227 -1.0
-50.50 151.71 50.92 7.28448e-08 3.64224e-09 766.75227 -1.0
-49.50 151.71 49.96 7.34012e-08 3.67006e-09 766.75227 -1.0
-48.50 151.71 48.98 7.34122e-08 3.67061e-09 766.75227 -1.0
-47.50 151.71 48.01 7.32892e-08 3.66446e-09 766.75227 -1.0
-46.50 151.71 47.02 7.36247e-08 3.68123e-09 766.75227 -1.0
-45.50 151.71 46.04 7.46660e-08 3.73330e-09 766.75227 -1.0
-44.50 151.71 45.05 7.62510e-08 3.81255e-09 766.75227 -1.0
-43.50 151.71 44.05 7.84199e-08 3.92100e-09 766.75227 -1.0
-42.50 151.71 43.05 8.04368e-08 4.02184e-09 766.75227 -1.0
-41.50 151.71 42.05 8.13286e-08 4.06643e-09 766.75227 -1.0
-40.50 151.71 41.04 8.10766e-08 4.05383e-09 766.75227 -1.0
-39.50 151.71 40.02 8.06420e-08 4.03210e-09 766.75227 -1.0
-38.50 151.71 39.00 7.96579e-08 3.98290e-09 766.75227 -1.0
-37.50 151.71 37.98 7.91728e-08 3.95864e-09 766.75227 -1.0
-36.50 151.71 36.95 7.95969e-08 3.97984e-09 766.75227 -1.0
-35.50 151.71 35.91 8.12249e-08 4.06125e-09 766.75227 -1.0
-34.50 151.71 34.88 8.32685e-08 4.16343e-09 766.75227 -1.0
-33.50 151.71 33.83 8.41922e-08 4.20961e-09 766.75227 -1.0
-32.50 151.71 32.79 8.46208e-08 4.23104e-09 766.75227 -1.0
-31.50 151.71 31.73 8.54612e-08 4.27306e-09 766.75227 -1.0
-30.50 151.71 30.68 8.53557e-08 4.26778e-09 766.75227 -1.0
-29.50 151.71 29.61 8.65373e-08 4.32686e-09 766.75227 -1.0
-28.50 151.71 28.55 8.86038e-08 4.43019e-09 766.75227 -1.0
-27.50 151.71 27.48 9.17526e-08 4.58763e-09 766.75227 -1.0
