# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
-88.50 325.54 85.39 4.25654e-09 2.12827e-10 1163.07550 -1.0
-87.50 325.54 84.52 4.22162e-09 2.11081e-10 1163.07550 -1.0
-86.50 325.54 83.64 4.37384e-09 2.18692e-10 1163.07550 -1.0
-85.50 325.54 82.77 4.55820e-09 2.27910e-10 1163.07550 -1.0
-84.50 325.54 81.89 4.81681e-09 2.40841e-10 1163.07550 -1.0
-83.50 325.54 81.01 5.02907e-09 2.51453e-10 1163.07550 -1.0
-82.50 325.54 80.14 5.16718e-09 2.58359e-10 1163.07550 -1.0
-81.50 325.54 79.26 5.27862e-09 2.63931e-10 1163.07550 -1.0
-80.50 325.54 78.38 5.45466e-09 2.72733e-10 1163.07550 -1.0
-79.50 325.54 77.50 5.73792e-09 2.86896e-10 1163.07550 -1.0
-78.50 325.54 76.61 5.97967e-09 2.98983e-10 1163.07550 -1.0
-77.50 325.54 75.73 6.18923e-09 3.09461e-10 1163.07550 -1.0
-76.50 325.54 74.85 6.41786e-09 3.20893e-10 1163.07550 -1.0
-75.50 325.54 73.96 6.60007e-09 3.30004e-10 1163.07550 -1.0
-74.50 325.54 73.07 6.79424e-09 3.39712e-10 1163.07550 -1.0
-73.50 325.54 72.18 6.96366e-09 3.48183e-10 1163.07550 -1.0
-72.50 325.54 71.29 7.04931e-09 3.52465e-10 1163.07550 -1.0
-71.50 325.54 70.39 7.13340e-09 3.56670e-10 1163.07550 -1.0
-70.50 325.54 69.50 7.29437e-09 3.64719e-10 1163.07550 -1.0
-69.50 325.54 68.60 7.43105e-09 3.71552e-10 1163.07550 -1.0
-68.50 325.54 67.70 7.60948e-09 3.80474e-10 1163.07550 -1.0
-67.50 325.54 66.79 7.78200e-09 3.89100e-10 1163.07550 -1.0
-66.50 325.54 65.88 8.01472e-09 4.00736e-10 1163.07550 -1.0
-65.50 325.54 64.97 8.31189e-09 4.15594e-10 1163.07550 -1.0
-64.50 325.54 64.06 8.55863e-09 4.27931e-10 1163.07550 -1.0
-63.50 325.54 63.15 8.68516e-09 4.34258e-10 1163.07550 -1.0
-62.50 325.54 62.23 8.70891e-09 4.35445e-10 1163.07550 -1.0
-61.50 325.54 61.30 8.80592e-09 4.40296e-10 1163.07550 -1.0
-60.50 325.54 60.38 8.97920e-09 4.48960e-10 1163.07550 -1.0
-59.50 325.54 59.45 9.10178e-09 4.55089e-10 1163.07550 -1.0
-58.50 325.54 58.52 9.14974e-09 4.57487e-10 1163.07550 -1.0
-57.50 325.54 57.58 9.01468e-09 4.50734e-10 1163.07550 -1.0
-56.50 325.54 56.64 8.91011e-09 4.45506e-10 1163.07550 -1.0
-55.50 325.54 55.70 9.13284e-09 4.56642e-10 1163.07550 -1.0
-54.50 325.54 54.75 9.45591e-09 4.72796e-10 1163.07550 -1.0
-53.50 325.54 53.80 9.80470e-09 4.90235e-10 1163.07550 -1.0
-52.50 325.54 52.84 1.01938e-08 5.09690e-10 1163.07550 -1.0
-51.50 325.54 51.88 1.05557e-08 5.27784e-10 1163.07550 -1.0
-50.50 325.54 50.92 1.08754e-08 5.43768e-10 1163.07550 -1.0
-49.50 325.54 49.95 1.07718e-08 5.38589e-10 1163.07550 -1.0
-48.50 325.54 48.97 1.00011e-08 5.00055e-10 1163.07550 -1.0
-47.50 325.54 48.00 9.48150e-09 4.74075e-10 1163.07550 -1.0
-46.50 325.54 47.02 9.92829e-09 4.96414e-10 1163.07550 -1.0
-45.50 325.54 46.03 1.07712e-08 5.38561e-10 1163.07550 -1.0
-44.50 325.54 45.04 1.14083e-08 5.70417e-10 1163.07550 -1.0
-43.50 325.54 44.04 1.18937e-08 5.94683e-10 1163.07550 -1.0
-42.50 325.54 43.04 1.24701e-08 6.23503e-10 1163.07550 -1.0
-41.50 325.54 42.04 1.27713e-08 6.38566e-10 1163.07550 -1.0
-40.50 325.54 41.03 1.27447e-08 6.37234e-10 1163.07550 -1.0
-39.50 325.54 40.01 1.28727e-08 6.43637e-10 1163.07550 -1.0
-38.50 325.54 38.99 1.23597e-08 6.17983e-10 1163.07550 -1.0
-37.50 325.54 37.97 1.18460e-08 5.92299e-10 1163.07550 -1.0
-36.50 325.54 36.94 1.15113e-08 5.75567e-10 1163.07550 -1.0
-35.50 325.54 35.91 1.17345e-08 5.86726e-10 1163.07550 -1.0
-34.50 325.54 34.87 1.30225e-08 6.51126e-10 1163.07550 -1.0
-33.50 325.54 33.82 1.36989e-08 6.84944e-10 1163.07550 -1.0
-32.50 325.54 32.78 1.41907e-08 7.09535e-10 1163.07550 -1.0
-31.50 325.54 31.72 1.39101e-08 6.95503e-10 1163.07550 -1.0
-30.50 325.54 30.67 1.32544e-08 6.62722e-10 1163.07550 -1.0
-29.50 325.54 29.61 1.31786e-08 6.58932e-10 1163.07550 -1.0
-28.50 325.54 28.54 1.34018e-08 6.70088e-10 1163.07550 -1.0
-27.50 325.54 27.47 1.34448e-08 6.72238e-10 1163.07550 -1.0
-26.50 325.54 26.39 1.27823e-08 6.39113e-10 1163.07550 -1.0
-25.50 325.54 25.31 1.24868e-08 6.24339e-10 1163.07550 -1.0
-24.50 325.54 24.23 1.32892e-08 6.64460e-10 1163.07550 -1.0
-23.50 325.54 23.14 1.32343e-08 6.61714e-10 1163.07550 -1.0
-22.50 325.54 22.05 1.11945e-08 5.59724e-10 1163.07550 -1.0
-21.50 325.54 20.95 1.08503e-08 5.42515e-10 1163.07550 -1.0
-20.50 325.54 19.85 1.09551e-08 5.47753e-10 1163.07550 -1.0
-19.50 325.54 18.75 1.15516e-08 5.77582e-10 1163.07550 -1.0
-18.50 325.54 17.64 1.32774e-08 6.63871e-10 1163.07550 -1.0
-17.50 325.54 16.53 1.61336e-08 8.06681e-10 1163.07550 -1.0
-16.50 325.54 15.42 1.98056e-08 9.90279e-10 1163.07550 -1.0
-15.50 325.54 14.30 2.16383e-08 1.08192e-09 1163.07550 -1.0
