# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 303.06 13.18 9.21984e-09 4.60992e-10 1253.06250 1.0
-13.50 303.06 12.05 9.94647e-09 4.97323e-10 1253.06250 1.0
-12.50 303.06 10.93 1.02793e-08 5.13966e-10 1253.06250 1.0
-11.50 303.06 9.80 1.01256e-08 5.06282e-10 1253.06250 1.0
-10.50 303.06 8.67 9.85083e-09 4.92542e-10 1253.06250 1.0
-9.50 303.06 7.54 9.61293e-09 4.80647e-10 1253.06250 1.0
-8.50 303.06 6.40 9.41128e-09 4.70564e-10 1253.06250 1.0
-7.50 303.06 5.26 9.30277e-09 4.65139e-10 1253.06250 1.0
-6.50 303.06 4.13 9.33255e-09 4.66627e-10 1253.06250 1.0
-5.50 303.06 2.99 9.49664e-09 4.74832e-10 1253.06250 1.0
-4.50 303.06 1.85 9.81076e-09 4.90538e-10 1253.06250 1.0
-3.50 303.06 0.71 1.02504e-08 5.12522e-10 1253.06250 1.0
-2.50 303.06 0.15 1.07621e-08 5.38105e-10 1253.06250 1.0
-1.50 303.06 1.01 1.11995e-08 5.59973e-10 1253.06250 1.0
-0.50 303.06 2.15 1.15524e-08 5.77618e-10 1253.06250 1.0
0.50 303.06 3.87 1.17199e-08 5.85996e-10 1253.06250 1.0
1.50 303.06 4.44 1.15847e-08 5.79235e-10 1253.06250 1.0
2.50 303.06 5.58 1.12063e-08 5.60313e-10 1253.06250 1.0
3.50 303.06 6.73 1.06464e-08 5.32319e-10 1253.06250 1.0
4.50 303.06 7.87 9.99713e-09 4.99857e-10 1253.06250 1.0
5.50 303.06 9.01 9.42928e-09 4.71464e-10 1253.06250 1.0
6.50 303.06 10.15 8.92010e-09 4.46005e-10 1253.06250 1.0
7.50 303.06 11.29 8.53708e-09 4.26854e-10 1253.06250 1.0
8.50 303.06 12.43 8.25261e-09 4.12630e-10 1253.06250 1.0
9.50 303.06 13.56 8.08129e-09 4.04065e-10 1253.06250 1.0
10.50 303.06 14.70 7.93915e-09 3.96957e-10 1253.06250 1.0
11.50 303.06 15.83 7.84829e-09 3.92414e-10 1253.06250 1.0
12.50 303.06 16.96 7.77929e-09 3.88965e-10 1253.06250 1.0
13.50 303.06 18.09 7.72246e-09 3.86123e-10 1253.06250 1.0
14.50 303.06 19.21 7.72750e-09 3.86375e-10 1253.06250 1.0
15.50 303.06 20.33 7.82169e-09 3.91084e-10 1253.06250 1.0
16.50 303.06 21.45 8.04127e-09 4.02063e-10 1253.06250 1.0
17.50 303.06 22.57 8.41521e-09 4.20761e-10 1253.06250 1.0
18.50 303.06 23.68 8.92507e-09 4.46254e-10 1253.06250 1.0
19.50 303.06 24.79 9.51197e-09 4.75599e-10 1253.06250 1.0
20.50 303.06 25.90 1.01192e-08 5.05959e-10 1253.06250 1.0
21.50 303.06 27.00 1.06107e-08 5.30537e-10 1253.06250 1.0
22.50 303.06 28.10 1.09706e-08 5.48529e-10 1253.06250 1.0
23.50 303.06 29.19 1.12396e-08 5.61981e-10 1253.06250 1.0
24.50 303.06 30.28 1.14025e-08 5.70127e-10 1253.06250 1.0
25.50 303.06 31.37 1.16288e-08 5.81439e-10 1253.06250 1.0
26.50 303.06 32.45 1.18401e-08 5.92007e-10 1253.06250 1.0
27.50 303.06 33.53 1.20186e-08 6.00929e-10 1253.06250 1.0
28.50 303.06 34.60 1.21632e-08 6.08159e-10 1253.06250 1.0
29.50 303.06 35.67 1.23671e-08 6.18354e-10 1253.06250 1.0
30.50 303.06 36.73 1.26680e-08 6.33399e-10 1253.06250 1.0
31.50 303.06 37.79 1.30003e-08 6.50014e-10 1253.06250 1.0
32.50 303.06 38.85 1.32960e-08 6.64801e-10 1253.06250 1.0
33.50 303.06 39.90 1.35336e-08 6.76678e-10 1253.06250 1.0
34.50 303.06 40.94 1.37569e-08 6.87844e-10 1253.06250 1.0
35.50 303.06 41.98 1.39475e-08 6.97375e-10 1253.06250 1.0
36.50 303.06 43.02 1.41807e-08 7.09036e-10 1253.06250 1.0
37.50 303.06 44.05 1.44034e-08 7.20171e-10 1253.06250 1.0
38.50 303.06 45.08 1.44434e-08 7.22170e-10 1253.06250 1.0
