# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 80.35 86.27 2.19200e-08 1.09600e-09 887.52400 -1.0
-88.50 80.35 85.39 2.20727e-08 1.10364e-09 887.52400 -1.0
-87.50 80.35 84.52 2.26551e-08 1.13275e-09 887.52400 -1.0
-86.50 80.35 83.64 2.40475e-08 1.20237e-09 887.52400 -1.0
-85.50 80.35 82.77 2.67971e-08 1.33985e-09 887.52400 -1.0
-84.50 80.35 81.89 2.88993e-08 1.44496e-09 887.52400 -1.0
-83.50 80.35 81.01 3.05613e-08 1.52806e-09 887.52400 -1.0
-82.50 80.35 80.14 3.19883e-08 1.59942e-09 887.52400 -1.0
-81.50 80.35 79.26 3.29798e-08 1.64899e-09 887.52400 -1.0
-80.50 80.35 78.38 3.37791e-08 1.68895e-09 887.52400 -1.0
-79.50 80.35 77.50 3.43522e-08 1.71761e-09 887.52400 -1.0
-78.50 80.35 76.62 3.47882e-08 1.73941e-09 887.52400 -1.0
-77.50 80.35 75.73 3.50333e-08 1.75166e-09 887.52400 -1.0
-76.50 80.35 74.85 3.49520e-08 1.74760e-09 887.52400 -1.0
-75.50 80.35 73.96 3.47658e-08 1.73829e-09 887.52400 -1.0
-74.50 80.35 73.07 3.43889e-08 1.71945e-09 887.52400 -1.0
-73.50 80.35 72.18 3.36290e-08 1.68145e-09 887.52400 -1.0
-72.50 80.35 71.29 3.29089e-08 1.64544e-09 887.52400 -1.0
-71.50 80.35 70.39 3.21009e-08 1.60504e-09 887.52400 -1.0
-70.50 80.35 69.50 3.14471e-08 1.57236e-09 887.52400 -1.0
-69.50 80.35 68.60 3.10507e-08 1.55253e-09 887.52400 -1.0
-68.50 80.35 67.70 3.08930e-08 1.54465e-09 887.52400 -1.0
-67.50 80.35 66.79 3.09058e-08 1.54529e-09 887.52400 -1.0
-66.50 80.35 65.89 3.10785e-08 1.55392e-09 887.52400 -1.0
-65.50 80.35 64.98 3.12664e-08 1.56332e-09 887.52400 -1.0
-64.50 80.35 64.06 3.14973e-08 1.57486e-09 887.52400 -1.0
-63.50 80.35 63.15 3.15058e-08 1.57529e-09 887.52400 -1.0
-62.50 80.35 62.23 3.13216e-08 1.56608e-09 887.52400 -1.0
-61.50 80.35 61.31 3.13066e-08 1.56533e-09 887.52400 -1.0
-60.50 80.35 60.38 3.16919e-08 1.58460e-09 887.52400 -1.0
-59.50 80.35 59.45 3.23364e-08 1.61682e-09 887.52400 -1.0
-58.50 80.35 58.52 3.29546e-08 1.64773e-09 887.52400 -1.0
-57.50 80.35 57.58 3.31679e-08 1.65839e-09 887.52400 -1.0
-56.50 80.35 56.64 3.29266e-08 1.64633e-09 887.52400 -1.0
-55.50 80.35 55.70 3.30727e-08 1.65363e-09 887.52400 -1.0
-54.50 80.35 54.75 3.36892e-08 1.68446e-09 887.52400 -1.0
-53.50 80.35 53.80 3.43037e-08 1.71518e-09 887.52400 -1.0
-52.50 80.35 52.84 3.48180e-08 1.74090e-09 887.52400 -1.0
-51.50 80.35 51.88 3.55305e-08 1.77653e-09 887.52400 -1.0
-50.50 80.35 50.92 3.63310e-08 1.81655e-09 887.52400 -1.0
-49.50 80.35 49.95 3.66320e-08 1.83160e-09 887.52400 -1.0
-48.50 80.35 48.98 3.65385e-08 1.82693e-09 887.52400 -1.0
-47.50 80.35 48.00 3.59508e-08 1.79754e-09 887.52400 -1.0
-46.50 80.35 47.02 3.60075e-08 1.80037e-09 887.52400 -1.0
-45.50 80.35 46.03 3.66828e-08 1.83414e-09 887.52400 -1.0
-44.50 80.35 45.04 3.76029e-08 1.88015e-09 887.52400 -1.0
-43.50 80.35 44.04 3.86442e-08 1.93221e-09 887.52400 -1.0
-42.50 80.35 43.04 3.96397e-08 1.98199e-09 887.52400 -1.0
-41.50 80.35 42.04 4.06411e-08 2.03206e-09 887.52400 -1.0
-40.50 80.35 41.03 4.11818e-08 2.05909e-09 887.52400 -1.0
-39.50 80.35 40.01 4.09732e-08 2.04866e-09 887.52400 -1.0
-38.50 80.35 38.99 3.97854e-08 1.98927e-09 887.52400 -1.0
-37.50 80.35 37.97 3.93541e-08 1.96770e-09 887.52400 -1.0
-36.50 80.35 36.94 3.96577e-08 1.98289e-09 887.52400 -1.0
-35.50 80.35 35.91 4.05524e-08 2.02762e-09 887.52400 -1.0
-34.50 80.35 34.87 4.20577e-08 2.10288e-09 887.52400 -1.0
-33.50 80.35 33.83 4.25438e-08 2.12719e-09 887.52400 -1.0
-32.50 80.35 32.78 4.23676e-08 2.11838e-09 887.52400 -1.0
-31.50 80.35 31.73 4.15281e-08 2.07641e-09 887.52400 -1.0
-30.50 80.35 30.67 4.19790e-08 2.09895e-09 887.52400 -1.0
-29.50 80.35 29.61 4.34963e-08 2.17482e-09 887.52400 -1.0
-28.50 80.35 28.54 4.60783e-08 2.30392e-09 887.52400 -1.0
-27.50 80.35 27.47 4.87406e-08 2.43703e-09 887.52400 -1.0
-26.50 80.35 26.39 5.02509e-08 2.51255e-09 887.52400 -1.0
-25.50 80.35 25.31 5.05452e-08 2.52726e-09 887.52400 -1.0
-24.50 80.35 24.23 5.06343e-08 2.53171e-09 887.52400 -1.0
-23.50 80.35 23.14 5.06297e-08 2.53149e-09 887.52400 -1.0
-22.50 80.35 22.05 4.91159e-08 2.45580e-09 887.52400 -1.0
-21.50 80.35 20.95 4.65429e-08 2.32715e-09 887.52400 -1.0
-20.50 80.35 19.85 4.49443e-08 2.24722e-09 887.52400 -1.0
-19.50 80.35 18.75 4.44060e-08 2.22030e-09 887.52400 -1.0
-18.50 80.35 17.64 4.52757e-08 2.26379e-09 887.52400 -1.0
-17.50 80.35 16.53 4.80563e-08 2.40282e-09 887.52400 -1.0
-16.50 80.35 15.42 5.29188e-08 2.64594e-09 887.52400 -1.0
-15.50 80.35 14.30 5.87869e-08 2.93935e-09 887.52400 -1.0
-14.50 80.35 13.18 6.11434e-08 3.05717e-09 887.52400 -1.0
-13.50 80.35 12.06 5.95563e-08 2.97782e-09 887.52400 -1.0
-12.50 80.35 10.93 5.72693e-08 2.86346e-09 887.52400 -1.0
-11.50 80.35 9.80 5.57101e-08 2.78550e-09 887.52400 -1.0
-10.50 80.35 8.67 5.43956e-08 2.71978e-09 887.52400 -1.0
-9.50 80.35 7.54 5.36756e-08 2.68378e-09 887.52400 -1.0
-8.50 80.35 6.40 5.56473e-08 2.78237e-09 887.52400 -1.0
-7.50 80.35 5.27 5.81539e-08 2.90769e-09 887.52400 -1.0
-6.50 80.35 4.13 5.68387e-08 2.84194e-09 887.52400 -1.0
-5.50 80.35 2.99 5.32389e-08 2.66195e-09 887.52400 -1.0
-4.50 80.35 1.85 5.10569e-08 2.55284e-09 887.52400 -1.0
-3.50 80.35 0.72 5.05824e-08 2.52912e-09 887.52400 -1.0
-2.50 80.35 0.20 5.04674e-08 2.52337e-09 887.52400 -1.0
-1.50 80.35 1.02 5.05792e-08 2.52896e-09 887.52400 -1.0
-0.50 80.35 2.16 5.04734e-08 2.52367e-09 887.52400 -1.0
0.50 80.35 3.87 4.95203e-08 2.47602e-09 887.52400 -1.0
1.50 80.35 4.44 4.85347e-08 2.42674e-09 887.52400 -1.0
2.50 80.35 5.59 4.78404e-08 2.39202e-09 887.52400 -1.0
3.50 80.35 6.73 4.77825e-08 2.38913e-09 887.52400 -1.0
4.50 80.35 7.87 4.81282e-08 2.40641e-09 887.52400 -1.0
5.50 80.35 9.01 4.95145e-08 2.47573e-09 887.52400 -1.0
6.50 80.35 10.15 5.20208e-08 2.60104e-09 887.52400 -1.0
7.50 80.35 11.29 5.59950e-08 2.79975e-09 887.52400 -1.0
8.50 80.35 12.43 6.04431e-08 3.02215e-09 887.52400 -1.0
9.50 80.35 13.56 6.28019e-08 3.14010e-09 887.52400 -1.0
10.50 80.35 14.70 6.54821e-08 3.27410e-09 887.52400 -1.0
11.50 80.35 15.83 6.92366e-08 3.46183e-09 887.52400 -1.0
12.50 80.35 16.96 7.10260e-08 3.55130e-09 887.52400 -1.0
13.50 80.35 18.09 7.18279e-08 3.59139e-09 887.52400 -1.0
14.50 80.35 19.21 7.13759e-08 3.56880e-09 887.52400 -1.0
15.50 80.35 20.33 6.85071e-08 3.42536e-09 887.52400 -1.0
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
