# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 21.38 86.28 1.78880e-08 8.94400e-10 956.92200 -1.0
-88.50 21.38 85.40 1.79497e-08 8.97487e-10 956.92200 -1.0
-87.50 21.38 84.53 1.81517e-08 9.07587e-10 956.92200 -1.0
-86.50 21.38 83.65 1.87005e-08 9.35027e-10 956.92200 -1.0
-85.50 21.38 82.78 1.98648e-08 9.93241e-10 956.92200 -1.0
-84.50 21.38 81.90 2.10591e-08 1.05295e-09 956.92200 -1.0
-83.50 21.38 81.03 2.21219e-08 1.10610e-09 956.92200 -1.0
-82.50 21.38 80.15 2.29393e-08 1.14696e-09 956.92200 -1.0
-81.50 21.38 79.27 2.36102e-08 1.18051e-09 956.92200 -1.0
-80.50 21.38 78.39 2.40765e-08 1.20383e-09 956.92200 -1.0
-79.50 21.38 77.51 2.44133e-08 1.22066e-09 956.92200 -1.0
-78.50 21.38 76.63 2.43686e-08 1.21843e-09 956.92200 -1.0
-77.50 21.38 75.74 2.39824e-08 1.19912e-09 956.92200 -1.0
-76.50 21.38 74.86 2.32833e-08 1.16417e-09 956.92200 -1.0
-75.50 21.38 73.97 2.24085e-08 1.12043e-09 956.92200 -1.0
-74.50 21.38 73.08 2.15096e-08 1.07548e-09 956.92200 -1.0
-73.50 21.38 72.19 2.05510e-08 1.02755e-09 956.92200 -1.0
-72.50 21.38 71.30 1.96038e-08 9.80189e-10 956.92200 -1.0
-71.50 21.38 70.41 1.88535e-08 9.42677e-10 956.92200 -1.0
-70.50 21.38 69.51 1.82623e-08 9.13115e-10 956.92200 -1.0
-69.50 21.38 68.61 1.77340e-08 8.86700e-10 956.92200 -1.0
-68.50 21.38 67.71 1.73712e-08 8.68560e-10 956.92200 -1.0
-67.50 21.38 66.80 1.71271e-08 8.56354e-10 956.92200 -1.0
-66.50 21.38 65.90 1.69734e-08 8.48668e-10 956.92200 -1.0
-65.50 21.38 64.99 1.70031e-08 8.50156e-10 956.92200 -1.0
-64.50 21.38 64.07 1.71624e-08 8.58120e-10 956.92200 -1.0
-63.50 21.38 63.16 1.72815e-08 8.64075e-10 956.92200 -1.0
-62.50 21.38 62.24 1.72879e-08 8.64394e-10 956.92200 -1.0
-61.50 21.38 61.32 1.73347e-08 8.66737e-10 956.92200 -1.0
-60.50 21.38 60.39 1.75916e-08 8.79578e-10 956.92200 -1.0
-59.50 21.38 59.46 1.80009e-08 9.00043e-10 956.92200 -1.0
-58.50 21.38 58.53 1.84025e-08 9.20125e-10 956.92200 -1.0
-57.50 21.38 57.59 1.84515e-08 9.22573e-10 956.92200 -1.0
-56.50 21.38 56.65 1.82555e-08 9.12774e-10 956.92200 -1.0
-55.50 21.38 55.71 1.82662e-08 9.13310e-10 956.92200 -1.0
-54.50 21.38 54.76 1.85847e-08 9.29234e-10 956.92200 -1.0
-53.50 21.38 53.81 1.88564e-08 9.42821e-10 956.92200 -1.0
-52.50 21.38 52.85 1.90047e-08 9.50233e-10 956.92200 -1.0
-51.50 21.38 51.89 1.92526e-08 9.62632e-10 956.92200 -1.0
-50.50 21.38 50.93 1.97094e-08 9.85468e-10 956.92200 -1.0
-49.50 21.38 49.96 2.00461e-08 1.00231e-09 956.92200 -1.0
-48.50 21.38 48.99 2.00641e-08 1.00321e-09 956.92200 -1.0
-47.50 21.38 48.01 1.98428e-08 9.92138e-10 956.92200 -1.0
-46.50 21.38 47.03 2.00394e-08 1.00197e-09 956.92200 -1.0
-45.50 21.38 46.04 2.06462e-08 1.03231e-09 956.92200 -1.0
-44.50 21.38 45.05 2.12030e-08 1.06015e-09 956.92200 -1.0
-43.50 21.38 44.06 2.17992e-08 1.08996e-09 956.92200 -1.0
-42.50 21.38 43.05 2.23712e-08 1.11856e-09 956.92200 -1.0
-41.50 21.38 42.05 2.28533e-08 1.14267e-09 956.92200 -1.0
-40.50 21.38 41.04 2.31367e-08 1.15683e-09 956.92200 -1.0
-39.50 21.38 40.03 2.27999e-08 1.13999e-09 956.92200 -1.0
-38.50 21.38 39.01 2.14861e-08 1.07430e-09 956.92200 -1.0
-37.50 21.38 37.98 2.09331e-08 1.04666e-09 956.92200 -1.0
-36.50 21.38 36.95 2.10418e-08 1.05209e-09 956.92200 -1.0
-35.50 21.38 35.92 2.16105e-08 1.08053e-09 956.92200 -1.0
-34.50 21.38 34.88 2.27691e-08 1.13845e-09 956.92200 -1.0
-33.50 21.38 33.84 2.40808e-08 1.20404e-09 956.92200 -1.0
-32.50 21.38 32.79 2.40004e-08 1.20002e-09 956.92200 -1.0
-31.50 21.38 31.74 2.34830e-08 1.17415e-09 956.92200 -1.0
-30.50 21.38 30.68 2.32017e-08 1.16009e-09 956.92200 -1.0
-29.50 21.38 29.62 2.36218e-08 1.18109e-09 956.92200 -1.0
-28.50 21.38 28.55 2.45559e-08 1.22779e-09 956.92200 -1.0
-27.50 21.38 27.48 2.62932e-08 1.31466e-09 956.92200 -1.0
-26.50 21.38 26.41 2.75872e-08 1.37936e-09 956.92200 -1.0
-25.50 21.38 25.33 2.85704e-08 1.42852e-09 956.92200 -1.0
-24.50 21.38 24.24 2.88494e-08 1.44247e-09 956.92200 -1.0
-23.50 21.38 23.15 2.75978e-08 1.37989e-09 956.92200 -1.0
-22.50 21.38 22.06 2.46530e-08 1.23265e-09 956.92200 -1.0
-21.50 21.38 20.97 2.30340e-08 1.15170e-09 956.92200 -1.0
-20.50 21.38 19.87 2.24380e-08 1.12190e-09 956.92200 -1.0
-19.50 21.38 18.76 2.25519e-08 1.12759e-09 956.92200 -1.0
-18.50 21.38 17.65 2.35384e-08 1.17692e-09 956.92200 -1.0
-17.50 21.38 16.54 2.58768e-08 1.29384e-09 956.92200 -1.0
-16.50 21.38 15.43 3.00310e-08 1.50155e-09 956.92200 -1.0
-15.50 21.38 14.31 3.44242e-08 1.72121e-09 956.92200 -1.0
-14.50 21.38 13.19 3.63949e-08 1.81974e-09 956.92200 -1.0
-13.50 21.38 12.07 3.52694e-08 1.76347e-09 956.92200 -1.0
-12.50 21.38 10.94 3.30440e-08 1.65220e-09 956.92200 -1.0
-11.50 21.38 9.81 3.13738e-08 1.56869e-09 956.92200 -1.0
-10.50 21.38 8.68 2.99651e-08 1.49825e-09 956.92200 -1.0
-9.50 21.38 7.55 2.93101e-08 1.46550e-09 956.92200 -1.0
-8.50 21.38 6.41 3.04103e-08 1.52052e-09 956.92200 -1.0
-7.50 21.38 5.28 3.17424e-08 1.58712e-09 956.92200 -1.0
-6.50 21.38 4.14 3.06321e-08 1.53160e-09 956.92200 -1.0
-5.50 21.38 3.00 2.77893e-08 1.38946e-09 956.92200 -1.0
-4.50 21.38 1.86 2.60773e-08 1.30387e-09 956.92200 -1.0
-3.50 21.38 0.73 2.53998e-08 1.26999e-09 956.92200 -1.0
-2.50 21.38 0.19 2.49678e-08 1.24839e-09 956.92200 -1.0
-1.50 21.38 1.00 2.49527e-08 1.24763e-09 956.92200 -1.0
-0.50 21.38 2.14 2.48966e-08 1.24483e-09 956.92200 -1.0
0.50 21.38 3.86 2.45815e-08 1.22907e-09 956.92200 -1.0
1.50 21.38 4.43 2.44084e-08 1.22042e-09 956.92200 -1.0
2.50 21.38 5.57 2.43016e-08 1.21508e-09 956.92200 -1.0
3.50 21.38 6.72 2.41197e-08 1.20599e-09 956.92200 -1.0
4.50 21.38 7.86 2.39045e-08 1.19523e-09 956.92200 -1.0
5.50 21.38 9.00 2.44169e-08 1.22085e-09 956.92200 -1.0
6.50 21.38 10.14 2.54029e-08 1.27014e-09 956.92200 -1.0
7.50 21.38 11.28 2.66529e-08 1.33264e-09 956.92200 -1.0
8.50 21.38 12.42 2.70984e-08 1.35492e-09 956.92200 -1.0
9.50 21.38 13.55 2.81100e-08 1.40550e-09 956.92200 -1.0
10.50 21.38 14.69 3.07152e-08 1.53576e-09 956.92200 -1.0
