# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 63.71 13.19 3.91457e-07 1.95729e-08 511.97345 1.0
-13.50 63.71 12.07 4.20599e-07 2.10300e-08 511.97345 1.0
-12.50 63.71 10.94 4.35664e-07 2.17832e-08 511.97345 1.0
-11.50 63.71 9.81 4.41250e-07 2.20625e-08 511.97345 1.0
-10.50 63.71 8.68 4.42094e-07 2.21047e-08 511.97345 1.0
-9.50 63.71 7.55 4.40080e-07 2.20040e-08 511.97345 1.0
-8.50 63.71 6.41 4.35606e-07 2.17803e-08 511.97345 1.0
-7.50 63.71 5.28 4.27993e-07 2.13996e-08 511.97345 1.0
-6.50 63.71 4.14 4.15757e-07 2.07879e-08 511.97345 1.0
-5.50 63.71 3.00 4.02454e-07 2.01227e-08 511.97345 1.0
-4.50 63.71 1.87 3.89946e-07 1.94973e-08 511.97345 1.0
-3.50 63.71 0.74 3.81103e-07 1.90552e-08 511.97345 1.0
-2.50 63.71 0.26 3.75345e-07 1.87672e-08 511.97345 1.0
-1.50 63.71 1.02 3.72124e-07 1.86062e-08 511.97345 1.0
-0.50 63.71 2.15 3.70477e-07 1.85238e-08 511.97345 1.0
0.50 63.71 3.87 3.69487e-07 1.84743e-08 511.97345 1.0
1.50 63.71 4.44 3.69416e-07 1.84708e-08 511.97345 1.0
2.50 63.71 5.58 3.69008e-07 1.84504e-08 511.97345 1.0
3.50 63.71 6.72 3.69535e-07 1.84767e-08 511.97345 1.0
4.50 63.71 7.86 3.69322e-07 1.84661e-08 511.97345 1.0
5.50 63.71 9.00 3.71578e-07 1.85789e-08 511.97345 1.0
6.50 63.71 10.14 3.78697e-07 1.89348e-08 511.97345 1.0
7.50 63.71 11.28 3.89385e-07 1.94693e-08 511.97345 1.0
8.50 63.71 12.42 4.05543e-07 2.02771e-08 511.97345 1.0
9.50 63.71 13.56 4.24830e-07 2.12415e-08 511.97345 1.0
10.50 63.71 14.69 4.45436e-07 2.22718e-08 511.97345 1.0
11.50 63.71 15.82 4.64330e-07 2.32165e-08 511.97345 1.0
12.50 63.71 16.95 4.77758e-07 2.38879e-08 511.97345 1.0
13.50 63.71 18.08 4.84401e-07 2.42200e-08 511.97345 1.0
14.50 63.71 19.20 4.82018e-07 2.41009e-08 511.97345 1.0
15.50 63.71 20.32 4.69748e-07 2.34874e-08 511.97345 1.0
16.50 63.71 21.44 4.50227e-07 2.25113e-08 511.97345 1.0
17.50 63.71 22.56 4.26647e-07 2.13323e-08 511.97345 1.0
18.50 63.71 23.67 4.04681e-07 2.02341e-08 511.97345 1.0
19.50 63.71 24.78 3.90091e-07 1.95045e-08 511.97345 1.0
20.50 63.71 25.89 3.85633e-07 1.92816e-08 511.97345 1.0
21.50 63.71 26.99 3.89589e-07 1.94794e-08 511.97345 1.0
22.50 63.71 28.09 3.95659e-07 1.97830e-08 511.97345 1.0
23.50 63.71 29.18 3.95274e-07 1.97637e-08 511.97345 1.0
24.50 63.71 30.27 3.86199e-07 1.93100e-08 511.97345 1.0
25.50 63.71 31.36 3.72550e-07 1.86275e-08 511.97345 1.0
26.50 63.71 32.44 3.60377e-07 1.80188e-08 511.97345 1.0
27.50 63.71 33.52 3.54140e-07 1.77070e-08 511.97345 1.0
28.50 63.71 34.59 3.46233e-07 1.73116e-08 511.97345 1.0
29.50 63.71 35.66 3.37189e-07 1.68595e-08 511.97345 1.0
30.50 63.71 36.72 3.31565e-07 1.65783e-08 511.97345 1.0
31.50 63.71 37.78 3.29883e-07 1.64941e-08 511.97345 1.0
32.50 63.71 38.84 3.31182e-07 1.65591e-08 511.97345 1.0
33.50 63.71 39.89 3.32524e-07 1.66262e-08 511.97345 1.0
34.50 63.71 40.93 3.30172e-07 1.65086e-08 511.97345 1.0
35.50 63.71 41.97 3.21745e-07 1.60872e-08 511.97345 1.0
36.50 63.71 43.01 3.14990e-07 1.57495e-08 511.97345 1.0
37.50 63.71 44.04 3.10822e-07 1.55411e-08 511.97345 1.0
38.50 63.71 45.07 3.09666e-07 1.54833e-08 511.97345 1.0
39.50 63.71 46.09 3.10678e-07 1.55339e-08 511.97345 1.0
