# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 28.89 86.28 4.96184e-09 2.48092e-10 1112.15000 -1.0
-88.50 28.89 85.40 5.01492e-09 2.50746e-10 1112.15000 -1.0
-87.50 28.89 84.53 5.09121e-09 2.54560e-10 1112.15000 -1.0
-86.50 28.89 83.65 5.18298e-09 2.59149e-10 1112.15000 -1.0
-85.50 28.89 82.78 5.43435e-09 2.71718e-10 1112.15000 -1.0
-84.50 28.89 81.90 5.69669e-09 2.84835e-10 1112.15000 -1.0
-83.50 28.89 81.03 5.94618e-09 2.97309e-10 1112.15000 -1.0
-82.50 28.89 80.15 6.21412e-09 3.10706e-10 1112.15000 -1.0
-81.50 28.89 79.27 6.36169e-09 3.18084e-10 1112.15000 -1.0
-80.50 28.89 78.39 6.61205e-09 3.30603e-10 1112.15000 -1.0
-79.50 28.89 77.51 6.92254e-09 3.46127e-10 1112.15000 -1.0
-78.50 28.89 76.63 7.18812e-09 3.59406e-10 1112.15000 -1.0
-77.50 28.89 75.74 7.45694e-09 3.72847e-10 1112.15000 -1.0
-76.50 28.89 74.86 7.69368e-09 3.84684e-10 1112.15000 -1.0
-75.50 28.89 73.97 7.89004e-09 3.94502e-10 1112.15000 -1.0
-74.50 28.89 73.08 8.12247e-09 4.06124e-10 1112.15000 -1.0
-73.50 28.89 72.19 8.32541e-09 4.16271e-10 1112.15000 -1.0
-72.50 28.89 71.30 8.57062e-09 4.28531e-10 1112.15000 -1.0
-71.50 28.89 70.41 8.79371e-09 4.39685e-10 1112.15000 -1.0
-70.50 28.89 69.51 8.99956e-09 4.49978e-10 1112.15000 -1.0
-69.50 28.89 68.61 9.18799e-09 4.59399e-10 1112.15000 -1.0
-68.50 28.89 67.71 9.40176e-09 4.70088e-10 1112.15000 -1.0
-67.50 28.89 66.80 9.62322e-09 4.81161e-10 1112.15000 -1.0
-66.50 28.89 65.90 9.83591e-09 4.91796e-10 1112.15000 -1.0
-65.50 28.89 64.99 9.98488e-09 4.99244e-10 1112.15000 -1.0
-64.50 28.89 64.07 1.01096e-08 5.05481e-10 1112.15000 -1.0
-63.50 28.89 63.16 1.01260e-08 5.06301e-10 1112.15000 -1.0
-62.50 28.89 62.24 1.01319e-08 5.06594e-10 1112.15000 -1.0
-61.50 28.89 61.32 1.01926e-08 5.09630e-10 1112.15000 -1.0
-60.50 28.89 60.39 1.03079e-08 5.15395e-10 1112.15000 -1.0
-59.50 28.89 59.46 1.04067e-08 5.20333e-10 1112.15000 -1.0
-58.50 28.89 58.53 1.04934e-08 5.24672e-10 1112.15000 -1.0
-57.50 28.89 57.59 1.04987e-08 5.24933e-10 1112.15000 -1.0
-56.50 28.89 56.65 1.06154e-08 5.30770e-10 1112.15000 -1.0
-55.50 28.89 55.71 1.08370e-08 5.41852e-10 1112.15000 -1.0
-54.50 28.89 54.76 1.10512e-08 5.52562e-10 1112.15000 -1.0
-53.50 28.89 53.81 1.12313e-08 5.61563e-10 1112.15000 -1.0
-52.50 28.89 52.85 1.14686e-08 5.73429e-10 1112.15000 -1.0
-51.50 28.89 51.89 1.17019e-08 5.85094e-10 1112.15000 -1.0
-50.50 28.89 50.93 1.18526e-08 5.92632e-10 1112.15000 -1.0
-49.50 28.89 49.96 1.17376e-08 5.86878e-10 1112.15000 -1.0
-48.50 28.89 48.99 1.15042e-08 5.75209e-10 1112.15000 -1.0
-47.50 28.89 48.01 1.14470e-08 5.72348e-10 1112.15000 -1.0
-46.50 28.89 47.03 1.17247e-08 5.86235e-10 1112.15000 -1.0
-45.50 28.89 46.04 1.20161e-08 6.00806e-10 1112.15000 -1.0
-44.50 28.89 45.05 1.22703e-08 6.13517e-10 1112.15000 -1.0
-43.50 28.89 44.06 1.25259e-08 6.26296e-10 1112.15000 -1.0
-42.50 28.89 43.05 1.28259e-08 6.41294e-10 1112.15000 -1.0
-41.50 28.89 42.05 1.30903e-08 6.54514e-10 1112.15000 -1.0
-40.50 28.89 41.04 1.31843e-08 6.59216e-10 1112.15000 -1.0
-39.50 28.89 40.03 1.27940e-08 6.39699e-10 1112.15000 -1.0
-38.50 28.89 39.01 1.23556e-08 6.17779e-10 1112.15000 -1.0
-37.50 28.89 37.98 1.23352e-08 6.16759e-10 1112.15000 -1.0
-36.50 28.89 36.95 1.25584e-08 6.27921e-10 1112.15000 -1.0
-35.50 28.89 35.92 1.30977e-08 6.54885e-10 1112.15000 -1.0
-34.50 28.89 34.88 1.36651e-08 6.83255e-10 1112.15000 -1.0
-33.50 28.89 33.84 1.40403e-08 7.02017e-10 1112.15000 -1.0
-32.50 28.89 32.79 1.40145e-08 7.00726e-10 1112.15000 -1.0
-31.50 28.89 31.74 1.36103e-08 6.80515e-10 1112.15000 -1.0
-30.50 28.89 30.68 1.34159e-08 6.70794e-10 1112.15000 -1.0
-29.50 28.89 29.62 1.34926e-08 6.74629e-10 1112.15000 -1.0
-28.50 28.89 28.55 1.39463e-08 6.97315e-10 1112.15000 -1.0
-27.50 28.89 27.48 1.44470e-08 7.22352e-10 1112.15000 -1.0
-26.50 28.89 26.41 1.48020e-08 7.40099e-10 1112.15000 -1.0
-25.50 28.89 25.33 1.54344e-08 7.71718e-10 1112.15000 -1.0
-24.50 28.89 24.24 1.57121e-08 7.85607e-10 1112.15000 -1.0
-23.50 28.89 23.15 1.49509e-08 7.47547e-10 1112.15000 -1.0
-22.50 28.89 22.06 1.36727e-08 6.83637e-10 1112.15000 -1.0
-21.50 28.89 20.97 1.30907e-08 6.54536e-10 1112.15000 -1.0
-20.50 28.89 19.87 1.30113e-08 6.50564e-10 1112.15000 -1.0
-19.50 28.89 18.76 1.34709e-08 6.73543e-10 1112.15000 -1.0
-18.50 28.89 17.65 1.47318e-08 7.36592e-10 1112.15000 -1.0
-17.50 28.89 16.54 1.69465e-08 8.47323e-10 1112.15000 -1.0
-16.50 28.89 15.43 1.96071e-08 9.80355e-10 1112.15000 -1.0
-15.50 28.89 14.31 2.11155e-08 1.05578e-09 1112.15000 -1.0
-14.50 28.89 13.19 2.08853e-08 1.04426e-09 1112.15000 -1.0
-13.50 28.89 12.07 1.95024e-08 9.75120e-10 1112.15000 -1.0
-12.50 28.89 10.94 1.85495e-08 9.27473e-10 1112.15000 -1.0
-11.50 28.89 9.81 1.78911e-08 8.94556e-10 1112.15000 -1.0
-10.50 28.89 8.68 1.72578e-08 8.62890e-10 1112.15000 -1.0
-9.50 28.89 7.55 1.72402e-08 8.62012e-10 1112.15000 -1.0
-8.50 28.89 6.41 1.82788e-08 9.13940e-10 1112.15000 -1.0
-7.50 28.89 5.28 1.89270e-08 9.46349e-10 1112.15000 -1.0
-6.50 28.89 4.14 1.74575e-08 8.72873e-10 1112.15000 -1.0
-5.50 28.89 3.00 1.56867e-08 7.84335e-10 1112.15000 -1.0
-4.50 28.89 1.86 1.49415e-08 7.47073e-10 1112.15000 -1.0
-3.50 28.89 0.72 1.48458e-08 7.42290e-10 1112.15000 -1.0
-2.50 28.89 0.18 1.49442e-08 7.47209e-10 1112.15000 -1.0
-1.50 28.89 1.00 1.49871e-08 7.49355e-10 1112.15000 -1.0
-0.50 28.89 2.14 1.48160e-08 7.40799e-10 1112.15000 -1.0
0.50 28.89 3.86 1.43923e-08 7.19613e-10 1112.15000 -1.0
1.50 28.89 4.43 1.41005e-08 7.05027e-10 1112.15000 -1.0
2.50 28.89 5.57 1.38803e-08 6.94013e-10 1112.15000 -1.0
3.50 28.89 6.72 1.38922e-08 6.94611e-10 1112.15000 -1.0
4.50 28.89 7.86 1.43569e-08 7.17844e-10 1112.15000 -1.0
5.50 28.89 9.00 1.52961e-08 7.64805e-10 1112.15000 -1.0
6.50 28.89 10.14 1.67144e-08 8.35722e-10 1112.15000 -1.0
7.50 28.89 11.28 1.84409e-08 9.22044e-10 1112.15000 -1.0
8.50 28.89 12.42 1.96957e-08 9.84785e-10 1112.15000 -1.0
9.50 28.89 13.55 2.02474e-08 1.01237e-09 1112.15000 -1.0
10.50 28.89 14.69 2.07015e-08 1.03508e-09 1112.15000 -1.0
11.50 28.89 15.82 2.07197e-08 1.03599e-09 1112.15000 -1.0
12.50 28.89 16.95 1.98279e-08 9.91394e-10 1112.15000 -1.0
