# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 133.31 13.18 7.44852e-08 3.72426e-09 815.70010 1.0
-13.50 133.31 12.06 8.50582e-08 4.25291e-09 815.70010 1.0
-12.50 133.31 10.93 8.97476e-08 4.48738e-09 815.70010 1.0
-11.50 133.31 9.81 9.08431e-08 4.54215e-09 815.70010 1.0
-10.50 133.31 8.68 9.08967e-08 4.54484e-09 815.70010 1.0
-9.50 133.31 7.54 9.16854e-08 4.58427e-09 815.70010 1.0
-8.50 133.31 6.41 9.36095e-08 4.68047e-09 815.70010 1.0
-7.50 133.31 5.27 9.36699e-08 4.68349e-09 815.70010 1.0
-6.50 133.31 4.13 9.11624e-08 4.55812e-09 815.70010 1.0
-5.50 133.31 3.00 8.87024e-08 4.43512e-09 815.70010 1.0
-4.50 133.31 1.86 8.75134e-08 4.37567e-09 815.70010 1.0
-3.50 133.31 0.73 8.75023e-08 4.37511e-09 815.70010 1.0
-2.50 133.31 0.23 8.80164e-08 4.40082e-09 815.70010 1.0
-1.50 133.31 1.02 8.83692e-08 4.41846e-09 815.70010 1.0
-0.50 133.31 2.16 8.83976e-08 4.41988e-09 815.70010 1.0
0.50 133.31 3.87 8.81759e-08 4.40880e-09 815.70010 1.0
1.50 133.31 4.44 8.78558e-08 4.39279e-09 815.70010 1.0
2.50 133.31 5.58 8.71654e-08 4.35827e-09 815.70010 1.0
3.50 133.31 6.73 8.64514e-08 4.32257e-09 815.70010 1.0
4.50 133.31 7.87 8.67314e-08 4.33657e-09 815.70010 1.0
5.50 133.31 9.01 8.74173e-08 4.37086e-09 815.70010 1.0
6.50 133.31 10.15 8.83586e-08 4.41793e-09 815.70010 1.0
7.50 133.31 11.29 9.04693e-08 4.52346e-09 815.70010 1.0
8.50 133.31 12.42 9.31428e-08 4.65714e-09 815.70010 1.0
9.50 133.31 13.56 9.62392e-08 4.81196e-09 815.70010 1.0
10.50 133.31 14.69 9.98470e-08 4.99235e-09 815.70010 1.0
11.50 133.31 15.83 1.02963e-07 5.14815e-09 815.70010 1.0
12.50 133.31 16.96 1.04977e-07 5.24885e-09 815.70010 1.0
13.50 133.31 18.08 1.05747e-07 5.28737e-09 815.70010 1.0
14.50 133.31 19.21 1.04657e-07 5.23284e-09 815.70010 1.0
15.50 133.31 20.33 1.00950e-07 5.04751e-09 815.70010 1.0
16.50 133.31 21.45 9.54149e-08 4.77074e-09 815.70010 1.0
17.50 133.31 22.56 8.96266e-08 4.48133e-09 815.70010 1.0
18.50 133.31 23.68 8.51180e-08 4.25590e-09 815.70010 1.0
19.50 133.31 24.79 8.32356e-08 4.16178e-09 815.70010 1.0
20.50 133.31 25.89 8.31480e-08 4.15740e-09 815.70010 1.0
21.50 133.31 26.99 8.49021e-08 4.24510e-09 815.70010 1.0
22.50 133.31 28.09 8.64954e-08 4.32477e-09 815.70010 1.0
23.50 133.31 29.19 8.55086e-08 4.27543e-09 815.70010 1.0
24.50 133.31 30.28 8.44126e-08 4.22063e-09 815.70010 1.0
25.50 133.31 31.36 8.40666e-08 4.20333e-09 815.70010 1.0
26.50 133.31 32.44 8.43941e-08 4.21971e-09 815.70010 1.0
27.50 133.31 33.52 8.42727e-08 4.21363e-09 815.70010 1.0
28.50 133.31 34.59 8.32331e-08 4.16166e-09 815.70010 1.0
29.50 133.31 35.66 8.26693e-08 4.13347e-09 815.70010 1.0
30.50 133.31 36.73 8.31013e-08 4.15506e-09 815.70010 1.0
31.50 133.31 37.79 8.45686e-08 4.22843e-09 815.70010 1.0
32.50 133.31 38.84 8.64056e-08 4.32028e-09 815.70010 1.0
33.50 133.31 39.89 8.77876e-08 4.38938e-09 815.70010 1.0
34.50 133.31 40.94 8.88568e-08 4.44284e-09 815.70010 1.0
35.50 133.31 41.98 8.86916e-08 4.43458e-09 815.70010 1.0
36.50 133.31 43.01 8.80974e-08 4.40487e-09 815.70010 1.0
37.50 133.31 44.05 8.73917e-08 4.36959e-09 815.70010 1.0
38.50 133.31 45.07 8.71173e-08 4.35586e-09 815.70010 1.0
39.50 133.31 46.09 8.83056e-08 4.41528e-09 815.70010 1.0
