# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 141.10 13.18 7.84429e-09 3.92215e-10 1253.06250 1.0
-13.50 141.10 12.06 8.30361e-09 4.15181e-10 1253.06250 1.0
-12.50 141.10 10.93 8.85611e-09 4.42806e-10 1253.06250 1.0
-11.50 141.10 9.80 8.85829e-09 4.42915e-10 1253.06250 1.0
-10.50 141.10 8.67 8.70554e-09 4.35277e-10 1253.06250 1.0
-9.50 141.10 7.54 8.58136e-09 4.29068e-10 1253.06250 1.0
-8.50 141.10 6.41 8.54744e-09 4.27372e-10 1253.06250 1.0
-7.50 141.10 5.27 8.61309e-09 4.30654e-10 1253.06250 1.0
-6.50 141.10 4.13 8.77220e-09 4.38610e-10 1253.06250 1.0
-5.50 141.10 2.99 9.02472e-09 4.51236e-10 1253.06250 1.0
-4.50 141.10 1.85 9.35716e-09 4.67858e-10 1253.06250 1.0
-3.50 141.10 0.72 9.83346e-09 4.91673e-10 1253.06250 1.0
-2.50 141.10 0.17 1.02741e-08 5.13704e-10 1253.06250 1.0
-1.50 141.10 1.01 1.05869e-08 5.29346e-10 1253.06250 1.0
-0.50 141.10 2.15 1.07665e-08 5.38327e-10 1253.06250 1.0
0.50 141.10 3.87 1.08970e-08 5.44850e-10 1253.06250 1.0
1.50 141.10 4.44 1.08809e-08 5.44044e-10 1253.06250 1.0
2.50 141.10 5.58 1.06306e-08 5.31531e-10 1253.06250 1.0
3.50 141.10 6.72 1.02055e-08 5.10276e-10 1253.06250 1.0
4.50 141.10 7.87 9.70672e-09 4.85336e-10 1253.06250 1.0
5.50 141.10 9.01 9.21511e-09 4.60755e-10 1253.06250 1.0
6.50 141.10 10.15 8.64985e-09 4.32492e-10 1253.06250 1.0
7.50 141.10 11.29 8.21854e-09 4.10927e-10 1253.06250 1.0
8.50 141.10 12.42 7.91985e-09 3.95992e-10 1253.06250 1.0
9.50 141.10 13.56 7.72195e-09 3.86098e-10 1253.06250 1.0
10.50 141.10 14.69 7.61944e-09 3.80972e-10 1253.06250 1.0
11.50 141.10 15.83 7.51797e-09 3.75898e-10 1253.06250 1.0
12.50 141.10 16.96 7.44634e-09 3.72317e-10 1253.06250 1.0
13.50 141.10 18.08 7.40565e-09 3.70282e-10 1253.06250 1.0
14.50 141.10 19.21 7.35970e-09 3.67985e-10 1253.06250 1.0
15.50 141.10 20.33 7.27244e-09 3.63622e-10 1253.06250 1.0
16.50 141.10 21.45 7.19132e-09 3.59566e-10 1253.06250 1.0
17.50 141.10 22.56 7.23091e-09 3.61545e-10 1253.06250 1.0
18.50 141.10 23.68 7.48134e-09 3.74067e-10 1253.06250 1.0
19.50 141.10 24.79 7.77417e-09 3.88708e-10 1253.06250 1.0
20.50 141.10 25.89 8.15386e-09 4.07693e-10 1253.06250 1.0
21.50 141.10 26.99 8.62220e-09 4.31110e-10 1253.06250 1.0
22.50 141.10 28.09 9.04094e-09 4.52047e-10 1253.06250 1.0
23.50 141.10 29.19 9.33560e-09 4.66780e-10 1253.06250 1.0
24.50 141.10 30.28 9.63273e-09 4.81637e-10 1253.06250 1.0
25.50 141.10 31.36 9.92287e-09 4.96143e-10 1253.06250 1.0
26.50 141.10 32.44 1.02168e-08 5.10841e-10 1253.06250 1.0
27.50 141.10 33.52 1.04724e-08 5.23620e-10 1253.06250 1.0
28.50 141.10 34.59 1.07500e-08 5.37499e-10 1253.06250 1.0
29.50 141.10 35.66 1.11030e-08 5.55152e-10 1253.06250 1.0
30.50 141.10 36.73 1.15715e-08 5.78575e-10 1253.06250 1.0
31.50 141.10 37.79 1.21918e-08 6.09589e-10 1253.06250 1.0
32.50 141.10 38.84 1.28862e-08 6.44310e-10 1253.06250 1.0
33.50 141.10 39.89 1.35765e-08 6.78826e-10 1253.06250 1.0
34.50 141.10 40.94 1.41008e-08 7.05042e-10 1253.06250 1.0
35.50 141.10 41.98 1.44295e-08 7.21476e-10 1253.06250 1.0
36.50 141.10 43.01 1.46326e-08 7.31629e-10 1253.06250 1.0
37.50 141.10 44.05 1.46912e-08 7.34558e-10 1253.06250 1.0
38.50 141.10 45.07 1.46689e-08 7.33447e-10 1253.06250 1.0
