# LAT    LCM    MU    RAD    ERROR    NU    VIEW
40.50 53.28 47.11 8.86801e-08 4.43401e-09 815.70010 1.0
41.50 53.28 48.12 8.87361e-08 4.43681e-09 815.70010 1.0
42.50 53.28 49.13 8.84933e-08 4.42466e-09 815.70010 1.0
43.50 53.28 50.13 8.83702e-08 4.41851e-09 815.70010 1.0
44.50 53.28 51.13 8.83382e-08 4.41691e-09 815.70010 1.0
45.50 53.28 52.12 8.82078e-08 4.41039e-09 815.70010 1.0
46.50 53.28 53.11 8.79290e-08 4.39645e-09 815.70010 1.0
47.50 53.28 54.09 8.78075e-08 4.39038e-09 815.70010 1.0
48.50 53.28 55.07 8.77362e-08 4.38681e-09 815.70010 1.0
49.50 53.28 56.05 8.78242e-08 4.39121e-09 815.70010 1.0
50.50 53.28 57.02 8.78967e-08 4.39484e-09 815.70010 1.0
51.50 53.28 57.99 8.83103e-08 4.41551e-09 815.70010 1.0
52.50 53.28 58.95 8.90184e-08 4.45092e-09 815.70010 1.0
53.50 53.28 59.91 8.96153e-08 4.48077e-09 815.70010 1.0
54.50 53.28 60.86 8.97896e-08 4.48948e-09 815.70010 1.0
55.50 53.28 61.81 8.97214e-08 4.48607e-09 815.70010 1.0
56.50 53.28 62.75 8.92487e-08 4.46243e-09 815.70010 1.0
57.50 53.28 63.70 8.83993e-08 4.41996e-09 815.70010 1.0
58.50 53.28 64.63 8.73307e-08 4.36653e-09 815.70010 1.0
59.50 53.28 65.57 8.60839e-08 4.30420e-09 815.70010 1.0
60.50 53.28 66.50 8.50059e-08 4.25030e-09 815.70010 1.0
61.50 53.28 67.43 8.39796e-08 4.19898e-09 815.70010 1.0
62.50 53.28 68.35 8.29321e-08 4.14661e-09 815.70010 1.0
63.50 53.28 69.27 8.19372e-08 4.09686e-09 815.70010 1.0
64.50 53.28 70.19 8.11259e-08 4.05629e-09 815.70010 1.0
65.50 53.28 71.10 8.05173e-08 4.02586e-09 815.70010 1.0
66.50 53.28 72.02 7.95728e-08 3.97864e-09 815.70010 1.0
67.50 53.28 72.92 7.82770e-08 3.91385e-09 815.70010 1.0
68.50 53.28 73.83 7.66281e-08 3.83141e-09 815.70010 1.0
69.50 53.28 74.73 7.48452e-08 3.74226e-09 815.70010 1.0
70.50 53.28 75.63 7.28119e-08 3.64059e-09 815.70010 1.0
71.50 53.28 76.53 7.09404e-08 3.54702e-09 815.70010 1.0
72.50 53.28 77.43 6.92778e-08 3.46389e-09 815.70010 1.0
73.50 53.28 78.32 6.78155e-08 3.39077e-09 815.70010 1.0
74.50 53.28 79.21 6.65071e-08 3.32535e-09 815.70010 1.0
75.50 53.28 80.10 6.52578e-08 3.26289e-09 815.70010 1.0
76.50 53.28 80.99 6.40022e-08 3.20011e-09 815.70010 1.0
77.50 53.28 81.87 6.26903e-08 3.13452e-09 815.70010 1.0
78.50 53.28 82.76 6.11817e-08 3.05908e-09 815.70010 1.0
79.50 53.28 83.64 5.96364e-08 2.98182e-09 815.70010 1.0
80.50 53.28 84.52 5.81241e-08 2.90621e-09 815.70010 1.0
81.50 53.28 85.40 5.69210e-08 2.84605e-09 815.70010 1.0
82.50 53.28 86.28 5.58689e-08 2.79344e-09 815.70010 1.0
83.50 53.28 87.16 5.49162e-08 2.74581e-09 815.70010 1.0
84.50 53.28 88.04 5.42504e-08 2.71252e-09 815.70010 1.0
85.50 53.28 88.91 5.39201e-08 2.69600e-09 815.70010 1.0
86.50 53.28 89.59 5.40561e-08 2.70280e-09 815.70010 1.0
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
