# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 47.41 13.19 1.94718e-08 9.73590e-10 1112.15000 1.0
-13.50 47.41 12.06 1.90027e-08 9.50136e-10 1112.15000 1.0
-12.50 47.41 10.94 1.81009e-08 9.05044e-10 1112.15000 1.0
-11.50 47.41 9.81 1.74142e-08 8.70708e-10 1112.15000 1.0
-10.50 47.41 8.68 1.67693e-08 8.38465e-10 1112.15000 1.0
-9.50 47.41 7.55 1.64940e-08 8.24702e-10 1112.15000 1.0
-8.50 47.41 6.41 1.74537e-08 8.72687e-10 1112.15000 1.0
-7.50 47.41 5.27 1.87175e-08 9.35876e-10 1112.15000 1.0
-6.50 47.41 4.14 1.78494e-08 8.92468e-10 1112.15000 1.0
-5.50 47.41 3.00 1.59062e-08 7.95308e-10 1112.15000 1.0
-4.50 47.41 1.86 1.47546e-08 7.37732e-10 1112.15000 1.0
-3.50 47.41 0.72 1.45718e-08 7.28590e-10 1112.15000 1.0
-2.50 47.41 0.17 1.45967e-08 7.29836e-10 1112.15000 1.0
-1.50 47.41 1.00 1.46549e-08 7.32747e-10 1112.15000 1.0
-0.50 47.41 2.15 1.46183e-08 7.30913e-10 1112.15000 1.0
0.50 47.41 3.86 1.42501e-08 7.12504e-10 1112.15000 1.0
1.50 47.41 4.43 1.39084e-08 6.95421e-10 1112.15000 1.0
2.50 47.41 5.58 1.35947e-08 6.79737e-10 1112.15000 1.0
3.50 47.41 6.72 1.36417e-08 6.82087e-10 1112.15000 1.0
4.50 47.41 7.86 1.40449e-08 7.02243e-10 1112.15000 1.0
5.50 47.41 9.00 1.48427e-08 7.42136e-10 1112.15000 1.0
6.50 47.41 10.14 1.61645e-08 8.08225e-10 1112.15000 1.0
7.50 47.41 11.28 1.81046e-08 9.05229e-10 1112.15000 1.0
8.50 47.41 12.42 2.03318e-08 1.01659e-09 1112.15000 1.0
9.50 47.41 13.55 2.18089e-08 1.09045e-09 1112.15000 1.0
10.50 47.41 14.69 2.28631e-08 1.14316e-09 1112.15000 1.0
11.50 47.41 15.82 2.39551e-08 1.19775e-09 1112.15000 1.0
12.50 47.41 16.95 2.42507e-08 1.21253e-09 1112.15000 1.0
13.50 47.41 18.08 2.38242e-08 1.19121e-09 1112.15000 1.0
14.50 47.41 19.20 2.27792e-08 1.13896e-09 1112.15000 1.0
15.50 47.41 20.32 2.08341e-08 1.04170e-09 1112.15000 1.0
16.50 47.41 21.44 1.83175e-08 9.15873e-10 1112.15000 1.0
17.50 47.41 22.56 1.59539e-08 7.97696e-10 1112.15000 1.0
18.50 47.41 23.67 1.43278e-08 7.16390e-10 1112.15000 1.0
19.50 47.41 24.78 1.34570e-08 6.72852e-10 1112.15000 1.0
20.50 47.41 25.89 1.31216e-08 6.56079e-10 1112.15000 1.0
21.50 47.41 26.99 1.32799e-08 6.63994e-10 1112.15000 1.0
22.50 47.41 28.09 1.39750e-08 6.98748e-10 1112.15000 1.0
23.50 47.41 29.18 1.41683e-08 7.08417e-10 1112.15000 1.0
24.50 47.41 30.27 1.36027e-08 6.80133e-10 1112.15000 1.0
25.50 47.41 31.36 1.30933e-08 6.54666e-10 1112.15000 1.0
26.50 47.41 32.44 1.34959e-08 6.74794e-10 1112.15000 1.0
27.50 47.41 33.52 1.39543e-08 6.97714e-10 1112.15000 1.0
28.50 47.41 34.59 1.33367e-08 6.66836e-10 1112.15000 1.0
29.50 47.41 35.66 1.24303e-08 6.21514e-10 1112.15000 1.0
30.50 47.41 36.72 1.19943e-08 5.99714e-10 1112.15000 1.0
31.50 47.41 37.78 1.20815e-08 6.04074e-10 1112.15000 1.0
32.50 47.41 38.84 1.25873e-08 6.29365e-10 1112.15000 1.0
33.50 47.41 39.89 1.30094e-08 6.50471e-10 1112.15000 1.0
34.50 47.41 40.93 1.33957e-08 6.69784e-10 1112.15000 1.0
35.50 47.41 41.97 1.28367e-08 6.41834e-10 1112.15000 1.0
36.50 47.41 43.01 1.17279e-08 5.86393e-10 1112.15000 1.0
37.50 47.41 44.04 1.10444e-08 5.52222e-10 1112.15000 1.0
38.50 47.41 45.07 1.07101e-08 5.35505e-10 1112.15000 1.0
