# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-1.50 69.95 1.57 2.15343e-07 1.07672e-08 563.97095 1.0
-0.50 69.95 2.14 2.17729e-07 1.08865e-08 563.97095 1.0
0.50 69.95 3.86 2.17127e-07 1.08563e-08 563.97095 1.0
1.50 69.95 4.43 2.15834e-07 1.07917e-08 563.97095 1.0
2.50 69.95 5.57 2.14884e-07 1.07442e-08 563.97095 1.0
3.50 69.95 6.72 2.15987e-07 1.07994e-08 563.97095 1.0
4.50 69.95 7.86 2.18005e-07 1.09002e-08 563.97095 1.0
5.50 69.95 9.00 2.21446e-07 1.10723e-08 563.97095 1.0
6.50 69.95 10.14 2.26575e-07 1.13288e-08 563.97095 1.0
7.50 69.95 11.28 2.35140e-07 1.17570e-08 563.97095 1.0
8.50 69.95 12.42 2.47701e-07 1.23851e-08 563.97095 1.0
9.50 69.95 13.55 2.63302e-07 1.31651e-08 563.97095 1.0
10.50 69.95 14.69 2.80174e-07 1.40087e-08 563.97095 1.0
11.50 69.95 15.82 2.96501e-07 1.48251e-08 563.97095 1.0
12.50 69.95 16.95 3.09951e-07 1.54975e-08 563.97095 1.0
13.50 69.95 18.08 3.18158e-07 1.59079e-08 563.97095 1.0
14.50 69.95 19.20 3.19502e-07 1.59751e-08 563.97095 1.0
15.50 69.95 20.32 3.14011e-07 1.57005e-08 563.97095 1.0
16.50 69.95 21.44 3.01924e-07 1.50962e-08 563.97095 1.0
17.50 69.95 22.56 2.85970e-07 1.42985e-08 563.97095 1.0
18.50 69.95 23.67 2.70636e-07 1.35318e-08 563.97095 1.0
19.50 69.95 24.78 2.60797e-07 1.30398e-08 563.97095 1.0
20.50 69.95 25.89 2.58880e-07 1.29440e-08 563.97095 1.0
21.50 69.95 26.99 2.63767e-07 1.31884e-08 563.97095 1.0
22.50 69.95 28.09 2.70527e-07 1.35263e-08 563.97095 1.0
23.50 69.95 29.18 2.72370e-07 1.36185e-08 563.97095 1.0
24.50 69.95 30.27 2.67981e-07 1.33990e-08 563.97095 1.0
25.50 69.95 31.36 2.62704e-07 1.31352e-08 563.97095 1.0
26.50 69.95 32.44 2.56988e-07 1.28494e-08 563.97095 1.0
27.50 69.95 33.52 2.51409e-07 1.25705e-08 563.97095 1.0
28.50 69.95 34.59 2.45714e-07 1.22857e-08 563.97095 1.0
29.50 69.95 35.66 2.41199e-07 1.20600e-08 563.97095 1.0
30.50 69.95 36.72 2.39731e-07 1.19865e-08 563.97095 1.0
31.50 69.95 37.78 2.40229e-07 1.20115e-08 563.97095 1.0
32.50 69.95 38.84 2.44236e-07 1.22118e-08 563.97095 1.0
33.50 69.95 39.89 2.47190e-07 1.23595e-08 563.97095 1.0
34.50 69.95 40.93 2.47002e-07 1.23501e-08 563.97095 1.0
35.50 69.95 41.97 2.43868e-07 1.21934e-08 563.97095 1.0
36.50 69.95 43.01 2.38631e-07 1.19315e-08 563.97095 1.0
37.50 69.95 44.04 2.33579e-07 1.16789e-08 563.97095 1.0
38.50 69.95 45.07 2.33463e-07 1.16732e-08 563.97095 1.0
39.50 69.95 46.09 2.35945e-07 1.17972e-08 563.97095 1.0
40.50 69.95 47.11 2.39132e-07 1.19566e-08 563.97095 1.0
41.50 69.95 48.12 2.41134e-07 1.20567e-08 563.97095 1.0
42.50 69.95 49.13 2.41705e-07 1.20852e-08 563.97095 1.0
43.50 69.95 50.13 2.41767e-07 1.20883e-08 563.97095 1.0
44.50 69.95 51.13 2.41405e-07 1.20703e-08 563.97095 1.0
45.50 69.95 52.12 2.40391e-07 1.20196e-08 563.97095 1.0
