# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 359.37 13.18 1.07393e-07 5.36965e-09 766.75227 1.0
-13.50 359.37 12.06 1.08321e-07 5.41605e-09 766.75227 1.0
-12.50 359.37 10.93 1.07496e-07 5.37481e-09 766.75227 1.0
-11.50 359.37 9.80 1.06275e-07 5.31376e-09 766.75227 1.0
-10.50 359.37 8.67 1.05196e-07 5.25981e-09 766.75227 1.0
-9.50 359.37 7.54 1.04373e-07 5.21867e-09 766.75227 1.0
-8.50 359.37 6.41 1.04015e-07 5.20076e-09 766.75227 1.0
-7.50 359.37 5.27 1.02907e-07 5.14533e-09 766.75227 1.0
-6.50 359.37 4.13 1.00017e-07 5.00086e-09 766.75227 1.0
-5.50 359.37 2.99 9.58147e-08 4.79074e-09 766.75227 1.0
-4.50 359.37 1.85 9.24760e-08 4.62380e-09 766.75227 1.0
-3.50 359.37 0.72 9.05130e-08 4.52565e-09 766.75227 1.0
-2.50 359.37 0.19 8.98433e-08 4.49217e-09 766.75227 1.0
-1.50 359.37 1.02 8.96418e-08 4.48209e-09 766.75227 1.0
-0.50 359.37 2.15 8.94706e-08 4.47353e-09 766.75227 1.0
0.50 359.37 3.87 8.93549e-08 4.46775e-09 766.75227 1.0
1.50 359.37 4.44 8.93168e-08 4.46584e-09 766.75227 1.0
2.50 359.37 5.58 8.91596e-08 4.45798e-09 766.75227 1.0
3.50 359.37 6.72 8.88790e-08 4.44395e-09 766.75227 1.0
4.50 359.37 7.87 8.86772e-08 4.43386e-09 766.75227 1.0
5.50 359.37 9.01 8.94917e-08 4.47458e-09 766.75227 1.0
6.50 359.37 10.15 9.15844e-08 4.57922e-09 766.75227 1.0
7.50 359.37 11.29 9.49423e-08 4.74712e-09 766.75227 1.0
8.50 359.37 12.42 9.97658e-08 4.98829e-09 766.75227 1.0
9.50 359.37 13.56 1.05623e-07 5.28113e-09 766.75227 1.0
10.50 359.37 14.69 1.11289e-07 5.56444e-09 766.75227 1.0
11.50 359.37 15.83 1.15630e-07 5.78151e-09 766.75227 1.0
12.50 359.37 16.96 1.17807e-07 5.89035e-09 766.75227 1.0
13.50 359.37 18.08 1.17546e-07 5.87731e-09 766.75227 1.0
14.50 359.37 19.21 1.14948e-07 5.74742e-09 766.75227 1.0
15.50 359.37 20.33 1.10218e-07 5.51089e-09 766.75227 1.0
16.50 359.37 21.45 1.03817e-07 5.19085e-09 766.75227 1.0
17.50 359.37 22.56 9.67372e-08 4.83686e-09 766.75227 1.0
18.50 359.37 23.68 9.06401e-08 4.53201e-09 766.75227 1.0
19.50 359.37 24.79 8.68165e-08 4.34083e-09 766.75227 1.0
20.50 359.37 25.89 8.56820e-08 4.28410e-09 766.75227 1.0
21.50 359.37 26.99 8.68278e-08 4.34139e-09 766.75227 1.0
22.50 359.37 28.09 8.88989e-08 4.44494e-09 766.75227 1.0
23.50 359.37 29.19 8.95389e-08 4.47695e-09 766.75227 1.0
24.50 359.37 30.28 8.78110e-08 4.39055e-09 766.75227 1.0
25.50 359.37 31.36 8.54537e-08 4.27269e-09 766.75227 1.0
26.50 359.37 32.44 8.35960e-08 4.17980e-09 766.75227 1.0
27.50 359.37 33.52 8.17074e-08 4.08537e-09 766.75227 1.0
28.50 359.37 34.60 7.84144e-08 3.92072e-09 766.75227 1.0
29.50 359.37 35.66 7.59437e-08 3.79719e-09 766.75227 1.0
30.50 359.37 36.73 7.45263e-08 3.72632e-09 766.75227 1.0
31.50 359.37 37.79 7.44941e-08 3.72470e-09 766.75227 1.0
32.50 359.37 38.84 7.49596e-08 3.74798e-09 766.75227 1.0
33.50 359.37 39.89 7.49335e-08 3.74668e-09 766.75227 1.0
34.50 359.37 40.94 7.54829e-08 3.77415e-09 766.75227 1.0
35.50 359.37 41.98 7.50902e-08 3.75451e-09 766.75227 1.0
36.50 359.37 43.02 7.38702e-08 3.69351e-09 766.75227 1.0
37.50 359.37 44.05 7.26305e-08 3.63152e-09 766.75227 1.0
38.50 359.37 45.07 7.20418e-08 3.60209e-09 766.75227 1.0
39.50 359.37 46.09 7.23645e-08 3.61823e-09 766.75227 1.0
