# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 265.47 86.28 1.26365e-08 6.31826e-10 929.27953 -1.0
-88.50 265.47 85.40 1.27394e-08 6.36971e-10 929.27953 -1.0
-87.50 265.47 84.53 1.29879e-08 6.49395e-10 929.27953 -1.0
-86.50 265.47 83.65 1.34248e-08 6.71240e-10 929.27953 -1.0
-85.50 265.47 82.78 1.41614e-08 7.08068e-10 929.27953 -1.0
-84.50 265.47 81.90 1.48367e-08 7.41834e-10 929.27953 -1.0
-83.50 265.47 81.03 1.54242e-08 7.71212e-10 929.27953 -1.0
-82.50 265.47 80.15 1.59488e-08 7.97439e-10 929.27953 -1.0
-81.50 265.47 79.27 1.63809e-08 8.19044e-10 929.27953 -1.0
-80.50 265.47 78.39 1.67743e-08 8.38717e-10 929.27953 -1.0
-79.50 265.47 77.51 1.71115e-08 8.55575e-10 929.27953 -1.0
-78.50 265.47 76.63 1.74208e-08 8.71040e-10 929.27953 -1.0
-77.50 265.47 75.74 1.76532e-08 8.82659e-10 929.27953 -1.0
-76.50 265.47 74.86 1.78705e-08 8.93524e-10 929.27953 -1.0
-75.50 265.47 73.97 1.80318e-08 9.01592e-10 929.27953 -1.0
-74.50 265.47 73.08 1.81699e-08 9.08493e-10 929.27953 -1.0
-73.50 265.47 72.19 1.82402e-08 9.12011e-10 929.27953 -1.0
-72.50 265.47 71.30 1.83665e-08 9.18323e-10 929.27953 -1.0
-71.50 265.47 70.41 1.84716e-08 9.23581e-10 929.27953 -1.0
-70.50 265.47 69.51 1.85807e-08 9.29036e-10 929.27953 -1.0
-69.50 265.47 68.61 1.87060e-08 9.35299e-10 929.27953 -1.0
-68.50 265.47 67.71 1.88685e-08 9.43425e-10 929.27953 -1.0
-67.50 265.47 66.80 1.90768e-08 9.53839e-10 929.27953 -1.0
-66.50 265.47 65.90 1.93845e-08 9.69224e-10 929.27953 -1.0
-65.50 265.47 64.99 1.96995e-08 9.84974e-10 929.27953 -1.0
-64.50 265.47 64.07 2.00088e-08 1.00044e-09 929.27953 -1.0
-63.50 265.47 63.16 2.02910e-08 1.01455e-09 929.27953 -1.0
-62.50 265.47 62.24 2.06813e-08 1.03406e-09 929.27953 -1.0
-61.50 265.47 61.32 2.10051e-08 1.05025e-09 929.27953 -1.0
-60.50 265.47 60.39 2.14733e-08 1.07366e-09 929.27953 -1.0
-59.50 265.47 59.46 2.18362e-08 1.09181e-09 929.27953 -1.0
-58.50 265.47 58.53 2.21080e-08 1.10540e-09 929.27953 -1.0
-57.50 265.47 57.59 2.21624e-08 1.10812e-09 929.27953 -1.0
-56.50 265.47 56.65 2.21327e-08 1.10664e-09 929.27953 -1.0
-55.50 265.47 55.71 2.22517e-08 1.11259e-09 929.27953 -1.0
-54.50 265.47 54.76 2.24127e-08 1.12064e-09 929.27953 -1.0
-53.50 265.47 53.81 2.26632e-08 1.13316e-09 929.27953 -1.0
-52.50 265.47 52.85 2.29188e-08 1.14594e-09 929.27953 -1.0
-51.50 265.47 51.89 2.32792e-08 1.16396e-09 929.27953 -1.0
-50.50 265.47 50.93 2.35989e-08 1.17995e-09 929.27953 -1.0
-49.50 265.47 49.96 2.37078e-08 1.18539e-09 929.27953 -1.0
-48.50 265.47 48.99 2.36386e-08 1.18193e-09 929.27953 -1.0
-47.50 265.47 48.01 2.36809e-08 1.18404e-09 929.27953 -1.0
-46.50 265.47 47.03 2.40399e-08 1.20200e-09 929.27953 -1.0
-45.50 265.47 46.04 2.45060e-08 1.22530e-09 929.27953 -1.0
-44.50 265.47 45.05 2.50630e-08 1.25315e-09 929.27953 -1.0
-43.50 265.47 44.05 2.68090e-08 1.34045e-09 929.27953 -1.0
-42.50 265.47 43.05 2.78201e-08 1.39101e-09 929.27953 -1.0
-41.50 265.47 42.05 2.82690e-08 1.41345e-09 929.27953 -1.0
-40.50 265.47 41.04 2.81891e-08 1.40946e-09 929.27953 -1.0
-39.50 265.47 40.02 2.79973e-08 1.39986e-09 929.27953 -1.0
-38.50 265.47 39.01 2.77477e-08 1.38739e-09 929.27953 -1.0
-37.50 265.47 37.98 2.76456e-08 1.38228e-09 929.27953 -1.0
-36.50 265.47 36.95 2.79120e-08 1.39560e-09 929.27953 -1.0
-35.50 265.47 35.92 2.86659e-08 1.43329e-09 929.27953 -1.0
-34.50 265.47 34.88 2.96232e-08 1.48116e-09 929.27953 -1.0
-33.50 265.47 33.84 2.99867e-08 1.49934e-09 929.27953 -1.0
-32.50 265.47 32.79 2.96700e-08 1.48350e-09 929.27953 -1.0
-31.50 265.47 31.74 2.90452e-08 1.45226e-09 929.27953 -1.0
-30.50 265.47 30.68 2.86690e-08 1.43345e-09 929.27953 -1.0
-29.50 265.47 29.62 2.89710e-08 1.44855e-09 929.27953 -1.0
-28.50 265.47 28.55 2.96138e-08 1.48069e-09 929.27953 -1.0
-27.50 265.47 27.48 2.99289e-08 1.49645e-09 929.27953 -1.0
