# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 267.05 86.28 1.26777e-08 6.33887e-10 956.92200 -1.0
-88.50 267.05 85.40 1.27818e-08 6.39090e-10 956.92200 -1.0
-87.50 267.05 84.53 1.31777e-08 6.58886e-10 956.92200 -1.0
-86.50 267.05 83.65 1.39598e-08 6.97990e-10 956.92200 -1.0
-85.50 267.05 82.78 1.55140e-08 7.75701e-10 956.92200 -1.0
-84.50 267.05 81.90 1.70604e-08 8.53018e-10 956.92200 -1.0
-83.50 267.05 81.03 1.84647e-08 9.23236e-10 956.92200 -1.0
-82.50 267.05 80.15 1.94039e-08 9.70193e-10 956.92200 -1.0
-81.50 267.05 79.27 1.99133e-08 9.95666e-10 956.92200 -1.0
-80.50 267.05 78.39 2.02419e-08 1.01210e-09 956.92200 -1.0
-79.50 267.05 77.51 2.06111e-08 1.03055e-09 956.92200 -1.0
-78.50 267.05 76.63 2.07401e-08 1.03701e-09 956.92200 -1.0
-77.50 267.05 75.74 2.05302e-08 1.02651e-09 956.92200 -1.0
-76.50 267.05 74.86 2.01141e-08 1.00571e-09 956.92200 -1.0
-75.50 267.05 73.97 1.96546e-08 9.82728e-10 956.92200 -1.0
-74.50 267.05 73.08 1.91496e-08 9.57482e-10 956.92200 -1.0
-73.50 267.05 72.19 1.86680e-08 9.33402e-10 956.92200 -1.0
-72.50 267.05 71.30 1.83036e-08 9.15181e-10 956.92200 -1.0
-71.50 267.05 70.41 1.80282e-08 9.01408e-10 956.92200 -1.0
-70.50 267.05 69.51 1.76115e-08 8.80573e-10 956.92200 -1.0
-69.50 267.05 68.61 1.71136e-08 8.55681e-10 956.92200 -1.0
-68.50 267.05 67.71 1.68402e-08 8.42010e-10 956.92200 -1.0
-67.50 267.05 66.80 1.67627e-08 8.38136e-10 956.92200 -1.0
-66.50 267.05 65.90 1.68619e-08 8.43093e-10 956.92200 -1.0
-65.50 267.05 64.99 1.70719e-08 8.53597e-10 956.92200 -1.0
-64.50 267.05 64.07 1.72230e-08 8.61150e-10 956.92200 -1.0
-63.50 267.05 63.16 1.74448e-08 8.72239e-10 956.92200 -1.0
-62.50 267.05 62.24 1.76136e-08 8.80678e-10 956.92200 -1.0
-61.50 267.05 61.32 1.77765e-08 8.88827e-10 956.92200 -1.0
-60.50 267.05 60.39 1.81048e-08 9.05239e-10 956.92200 -1.0
-59.50 267.05 59.46 1.84545e-08 9.22727e-10 956.92200 -1.0
-58.50 267.05 58.53 1.88913e-08 9.44567e-10 956.92200 -1.0
-57.50 267.05 57.59 1.91057e-08 9.55286e-10 956.92200 -1.0
-56.50 267.05 56.65 1.90648e-08 9.53242e-10 956.92200 -1.0
-55.50 267.05 55.71 1.90876e-08 9.54381e-10 956.92200 -1.0
-54.50 267.05 54.76 1.93139e-08 9.65697e-10 956.92200 -1.0
-53.50 267.05 53.81 1.96673e-08 9.83365e-10 956.92200 -1.0
-52.50 267.05 52.85 1.99566e-08 9.97830e-10 956.92200 -1.0
-51.50 267.05 51.89 2.03734e-08 1.01867e-09 956.92200 -1.0
-50.50 267.05 50.93 2.09293e-08 1.04647e-09 956.92200 -1.0
-49.50 267.05 49.96 2.13157e-08 1.06579e-09 956.92200 -1.0
-48.50 267.05 48.99 2.11119e-08 1.05560e-09 956.92200 -1.0
-47.50 267.05 48.01 2.08831e-08 1.04416e-09 956.92200 -1.0
-46.50 267.05 47.03 2.10764e-08 1.05382e-09 956.92200 -1.0
-45.50 267.05 46.04 2.16421e-08 1.08210e-09 956.92200 -1.0
-44.50 267.05 45.05 2.23538e-08 1.11769e-09 956.92200 -1.0
-43.50 267.05 44.05 2.37411e-08 1.18705e-09 956.92200 -1.0
-42.50 267.05 43.05 2.58429e-08 1.29214e-09 956.92200 -1.0
-41.50 267.05 42.05 2.70047e-08 1.35023e-09 956.92200 -1.0
-40.50 267.05 41.04 2.69148e-08 1.34574e-09 956.92200 -1.0
-39.50 267.05 40.02 2.64525e-08 1.32263e-09 956.92200 -1.0
-38.50 267.05 39.01 2.59377e-08 1.29689e-09 956.92200 -1.0
-37.50 267.05 37.98 2.53689e-08 1.26844e-09 956.92200 -1.0
-36.50 267.05 36.95 2.53278e-08 1.26639e-09 956.92200 -1.0
-35.50 267.05 35.92 2.59930e-08 1.29965e-09 956.92200 -1.0
-34.50 267.05 34.88 2.76150e-08 1.38075e-09 956.92200 -1.0
-33.50 267.05 33.84 2.89883e-08 1.44942e-09 956.92200 -1.0
-32.50 267.05 32.79 2.89827e-08 1.44913e-09 956.92200 -1.0
-31.50 267.05 31.74 2.82714e-08 1.41357e-09 956.92200 -1.0
-30.50 267.05 30.68 2.73362e-08 1.36681e-09 956.92200 -1.0
-29.50 267.05 29.62 2.72068e-08 1.36034e-09 956.92200 -1.0
-28.50 267.05 28.55 2.82081e-08 1.41041e-09 956.92200 -1.0
-27.50 267.05 27.48 2.92360e-08 1.46180e-09 956.92200 -1.0
-26.50 267.05 26.40 2.94460e-08 1.47230e-09 956.92200 -1.0
-25.50 267.05 25.33 2.89315e-08 1.44657e-09 956.92200 -1.0
-24.50 267.05 24.24 2.79855e-08 1.39928e-09 956.92200 -1.0
-23.50 267.05 23.15 2.68075e-08 1.34037e-09 956.92200 -1.0
-22.50 267.05 22.06 2.47671e-08 1.23836e-09 956.92200 -1.0
-21.50 267.05 20.96 2.30897e-08 1.15449e-09 956.92200 -1.0
-20.50 267.05 19.86 2.25004e-08 1.12502e-09 956.92200 -1.0
-19.50 267.05 18.76 2.24645e-08 1.12323e-09 956.92200 -1.0
-18.50 267.05 17.65 2.30533e-08 1.15266e-09 956.92200 -1.0
-17.50 267.05 16.54 2.45498e-08 1.22749e-09 956.92200 -1.0
-16.50 267.05 15.43 2.75420e-08 1.37710e-09 956.92200 -1.0
-15.50 267.05 14.31 3.10890e-08 1.55445e-09 956.92200 -1.0
-14.50 267.05 13.19 3.44402e-08 1.72201e-09 956.92200 -1.0
-13.50 267.05 12.07 3.61337e-08 1.80668e-09 956.92200 -1.0
-12.50 267.05 10.94 3.56433e-08 1.78216e-09 956.92200 -1.0
-11.50 267.05 9.81 3.37665e-08 1.68833e-09 956.92200 -1.0
-10.50 267.05 8.68 3.18814e-08 1.59407e-09 956.92200 -1.0
-9.50 267.05 7.55 3.06453e-08 1.53226e-09 956.92200 -1.0
-8.50 267.05 6.41 3.02070e-08 1.51035e-09 956.92200 -1.0
-7.50 267.05 5.28 3.03977e-08 1.51988e-09 956.92200 -1.0
-6.50 267.05 4.14 2.96726e-08 1.48363e-09 956.92200 -1.0
-5.50 267.05 3.00 2.73394e-08 1.36697e-09 956.92200 -1.0
-4.50 267.05 1.86 2.52775e-08 1.26387e-09 956.92200 -1.0
-3.50 267.05 0.72 2.41150e-08 1.20575e-09 956.92200 -1.0
-2.50 267.05 0.15 2.34614e-08 1.17307e-09 956.92200 -1.0
-1.50 267.05 1.00 2.31765e-08 1.15882e-09 956.92200 -1.0
-0.50 267.05 2.14 2.31153e-08 1.15577e-09 956.92200 -1.0
0.50 267.05 3.86 2.30022e-08 1.15011e-09 956.92200 -1.0
1.50 267.05 4.43 2.28817e-08 1.14409e-09 956.92200 -1.0
2.50 267.05 5.57 2.26254e-08 1.13127e-09 956.92200 -1.0
3.50 267.05 6.72 2.23964e-08 1.11982e-09 956.92200 -1.0
4.50 267.05 7.86 2.25705e-08 1.12852e-09 956.92200 -1.0
5.50 267.05 9.00 2.32472e-08 1.16236e-09 956.92200 -1.0
6.50 267.05 10.14 2.44972e-08 1.22486e-09 956.92200 -1.0
7.50 267.05 11.28 2.66723e-08 1.33361e-09 956.92200 -1.0
8.50 267.05 12.42 2.90576e-08 1.45288e-09 956.92200 -1.0
9.50 267.05 13.55 3.11622e-08 1.55811e-09 956.92200 -1.0
10.50 267.05 14.69 3.31392e-08 1.65696e-09 956.92200 -1.0
11.50 267.05 15.82 3.38649e-08 1.69325e-09 956.92200 -1.0
12.50 267.05 16.95 3.36966e-08 1.68483e-09 956.92200 -1.0
13.50 267.05 18.07 3.27978e-08 1.63989e-09 956.92200 -1.0
14.50 267.05 19.20 3.09880e-08 1.54940e-09 956.92200 -1.0
15.50 267.05 20.32 2.79410e-08 1.39705e-09 956.92200 -1.0
