# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 278.42 86.28 8.28290e-08 4.14145e-09 815.70010 -1.0
-88.50 278.42 85.40 8.36818e-08 4.18409e-09 815.70010 -1.0
-87.50 278.42 84.53 8.48252e-08 4.24126e-09 815.70010 -1.0
-86.50 278.42 83.65 8.72202e-08 4.36101e-09 815.70010 -1.0
-85.50 278.42 82.78 9.16454e-08 4.58227e-09 815.70010 -1.0
-84.50 278.42 81.90 9.57250e-08 4.78625e-09 815.70010 -1.0
-83.50 278.42 81.03 9.93838e-08 4.96919e-09 815.70010 -1.0
-82.50 278.42 80.15 1.02299e-07 5.11495e-09 815.70010 -1.0
-81.50 278.42 79.27 1.04524e-07 5.22621e-09 815.70010 -1.0
-80.50 278.42 78.39 1.06432e-07 5.32159e-09 815.70010 -1.0
-79.50 278.42 77.51 1.07856e-07 5.39282e-09 815.70010 -1.0
-78.50 278.42 76.63 1.08809e-07 5.44043e-09 815.70010 -1.0
-77.50 278.42 75.74 1.08866e-07 5.44331e-09 815.70010 -1.0
-76.50 278.42 74.86 1.09084e-07 5.45422e-09 815.70010 -1.0
-75.50 278.42 73.97 1.08831e-07 5.44153e-09 815.70010 -1.0
-74.50 278.42 73.08 1.08235e-07 5.41177e-09 815.70010 -1.0
-73.50 278.42 72.19 1.07127e-07 5.35637e-09 815.70010 -1.0
-72.50 278.42 71.30 1.06138e-07 5.30691e-09 815.70010 -1.0
-71.50 278.42 70.41 1.05136e-07 5.25679e-09 815.70010 -1.0
-70.50 278.42 69.51 1.03933e-07 5.19664e-09 815.70010 -1.0
-69.50 278.42 68.61 1.02571e-07 5.12853e-09 815.70010 -1.0
-68.50 278.42 67.71 1.01373e-07 5.06865e-09 815.70010 -1.0
-67.50 278.42 66.80 1.00267e-07 5.01337e-09 815.70010 -1.0
-66.50 278.42 65.90 9.92596e-08 4.96298e-09 815.70010 -1.0
-65.50 278.42 64.99 9.77656e-08 4.88828e-09 815.70010 -1.0
-64.50 278.42 64.07 9.61975e-08 4.80987e-09 815.70010 -1.0
-63.50 278.42 63.16 9.44827e-08 4.72413e-09 815.70010 -1.0
-62.50 278.42 62.24 9.33109e-08 4.66555e-09 815.70010 -1.0
-61.50 278.42 61.32 9.26258e-08 4.63129e-09 815.70010 -1.0
-60.50 278.42 60.39 9.23383e-08 4.61691e-09 815.70010 -1.0
-59.50 278.42 59.46 9.21670e-08 4.60835e-09 815.70010 -1.0
-58.50 278.42 58.53 9.19551e-08 4.59775e-09 815.70010 -1.0
-57.50 278.42 57.59 9.14180e-08 4.57090e-09 815.70010 -1.0
-56.50 278.42 56.65 9.09769e-08 4.54885e-09 815.70010 -1.0
-55.50 278.42 55.71 9.06526e-08 4.53263e-09 815.70010 -1.0
-54.50 278.42 54.76 9.05074e-08 4.52537e-09 815.70010 -1.0
-53.50 278.42 53.81 9.06768e-08 4.53384e-09 815.70010 -1.0
-52.50 278.42 52.85 9.09152e-08 4.54576e-09 815.70010 -1.0
-51.50 278.42 51.89 9.12323e-08 4.56162e-09 815.70010 -1.0
-50.50 278.42 50.93 9.14230e-08 4.57115e-09 815.70010 -1.0
-49.50 278.42 49.96 9.09635e-08 4.54817e-09 815.70010 -1.0
-48.50 278.42 48.99 9.03177e-08 4.51589e-09 815.70010 -1.0
-47.50 278.42 48.01 8.97643e-08 4.48821e-09 815.70010 -1.0
-46.50 278.42 47.03 8.99659e-08 4.49829e-09 815.70010 -1.0
-45.50 278.42 46.04 9.05879e-08 4.52940e-09 815.70010 -1.0
-44.50 278.42 45.05 9.14741e-08 4.57370e-09 815.70010 -1.0
-43.50 278.42 44.05 9.43028e-08 4.71514e-09 815.70010 -1.0
-42.50 278.42 43.05 9.52537e-08 4.76268e-09 815.70010 -1.0
-41.50 278.42 42.05 9.53801e-08 4.76900e-09 815.70010 -1.0
-40.50 278.42 41.04 9.47456e-08 4.73728e-09 815.70010 -1.0
-39.50 278.42 40.02 9.37407e-08 4.68704e-09 815.70010 -1.0
-38.50 278.42 39.01 9.28105e-08 4.64053e-09 815.70010 -1.0
-37.50 278.42 37.98 9.22222e-08 4.61111e-09 815.70010 -1.0
-36.50 278.42 36.95 9.22603e-08 4.61302e-09 815.70010 -1.0
-35.50 278.42 35.92 9.33046e-08 4.66523e-09 815.70010 -1.0
-34.50 278.42 34.88 9.46704e-08 4.73352e-09 815.70010 -1.0
-33.50 278.42 33.84 9.50666e-08 4.75333e-09 815.70010 -1.0
-32.50 278.42 32.79 9.44514e-08 4.72257e-09 815.70010 -1.0
-31.50 278.42 31.74 9.33521e-08 4.66761e-09 815.70010 -1.0
-30.50 278.42 30.68 9.24809e-08 4.62405e-09 815.70010 -1.0
