# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 160.34 86.27 1.54766e-07 7.73831e-09 511.97345 -1.0
-88.50 160.34 85.40 1.54184e-07 7.70921e-09 511.97345 -1.0
-87.50 160.34 84.52 1.55611e-07 7.78053e-09 511.97345 -1.0
-86.50 160.34 83.65 1.59241e-07 7.96205e-09 511.97345 -1.0
-85.50 160.34 82.77 1.66612e-07 8.33061e-09 511.97345 -1.0
-84.50 160.34 81.90 1.73340e-07 8.66698e-09 511.97345 -1.0
-83.50 160.34 81.02 1.80433e-07 9.02165e-09 511.97345 -1.0
-82.50 160.34 80.14 1.88117e-07 9.40587e-09 511.97345 -1.0
-81.50 160.34 79.26 1.94978e-07 9.74889e-09 511.97345 -1.0
-80.50 160.34 78.39 2.01305e-07 1.00653e-08 511.97345 -1.0
-79.50 160.34 77.50 2.08252e-07 1.04126e-08 511.97345 -1.0
-78.50 160.34 76.62 2.14907e-07 1.07453e-08 511.97345 -1.0
-77.50 160.34 75.74 2.20362e-07 1.10181e-08 511.97345 -1.0
-76.50 160.34 74.85 2.25052e-07 1.12526e-08 511.97345 -1.0
-75.50 160.34 73.97 2.29801e-07 1.14900e-08 511.97345 -1.0
-74.50 160.34 73.08 2.34242e-07 1.17121e-08 511.97345 -1.0
-73.50 160.34 72.19 2.37096e-07 1.18548e-08 511.97345 -1.0
-72.50 160.34 71.30 2.39763e-07 1.19882e-08 511.97345 -1.0
-71.50 160.34 70.40 2.43649e-07 1.21824e-08 511.97345 -1.0
-70.50 160.34 69.50 2.48183e-07 1.24092e-08 511.97345 -1.0
-69.50 160.34 68.61 2.52321e-07 1.26160e-08 511.97345 -1.0
-68.50 160.34 67.70 2.56562e-07 1.28281e-08 511.97345 -1.0
-67.50 160.34 66.80 2.61672e-07 1.30836e-08 511.97345 -1.0
-66.50 160.34 65.89 2.67429e-07 1.33714e-08 511.97345 -1.0
-65.50 160.34 64.98 2.74358e-07 1.37179e-08 511.97345 -1.0
-64.50 160.34 64.07 2.80238e-07 1.40119e-08 511.97345 -1.0
-63.50 160.34 63.15 2.86842e-07 1.43421e-08 511.97345 -1.0
-62.50 160.34 62.23 2.93569e-07 1.46784e-08 511.97345 -1.0
-61.50 160.34 61.31 3.00271e-07 1.50136e-08 511.97345 -1.0
-60.50 160.34 60.39 3.06985e-07 1.53493e-08 511.97345 -1.0
-59.50 160.34 59.46 3.12973e-07 1.56487e-08 511.97345 -1.0
-58.50 160.34 58.53 3.15838e-07 1.57919e-08 511.97345 -1.0
-57.50 160.34 57.59 3.16323e-07 1.58162e-08 511.97345 -1.0
-56.50 160.34 56.65 3.15831e-07 1.57915e-08 511.97345 -1.0
-55.50 160.34 55.70 3.17057e-07 1.58529e-08 511.97345 -1.0
-54.50 160.34 54.76 3.19966e-07 1.59983e-08 511.97345 -1.0
-53.50 160.34 53.81 3.23220e-07 1.61610e-08 511.97345 -1.0
-52.50 160.34 52.85 3.26951e-07 1.63476e-08 511.97345 -1.0
-51.50 160.34 51.89 3.31483e-07 1.65742e-08 511.97345 -1.0
-50.50 160.34 50.92 3.35111e-07 1.67556e-08 511.97345 -1.0
-49.50 160.34 49.96 3.36852e-07 1.68426e-08 511.97345 -1.0
-48.50 160.34 48.98 3.38017e-07 1.69009e-08 511.97345 -1.0
-47.50 160.34 48.01 3.39028e-07 1.69514e-08 511.97345 -1.0
-46.50 160.34 47.02 3.42235e-07 1.71118e-08 511.97345 -1.0
-45.50 160.34 46.04 3.45906e-07 1.72953e-08 511.97345 -1.0
-44.50 160.34 45.05 3.51788e-07 1.75894e-08 511.97345 -1.0
-43.50 160.34 44.05 3.57861e-07 1.78931e-08 511.97345 -1.0
-42.50 160.34 43.05 3.62929e-07 1.81464e-08 511.97345 -1.0
-41.50 160.34 42.05 3.64142e-07 1.82071e-08 511.97345 -1.0
-40.50 160.34 41.04 3.63080e-07 1.81540e-08 511.97345 -1.0
-39.50 160.34 40.02 3.60668e-07 1.80334e-08 511.97345 -1.0
-38.50 160.34 39.00 3.58429e-07 1.79215e-08 511.97345 -1.0
-37.50 160.34 37.98 3.59043e-07 1.79522e-08 511.97345 -1.0
-36.50 160.34 36.95 3.62666e-07 1.81333e-08 511.97345 -1.0
-35.50 160.34 35.91 3.69136e-07 1.84568e-08 511.97345 -1.0
-34.50 160.34 34.88 3.75083e-07 1.87541e-08 511.97345 -1.0
-33.50 160.34 33.83 3.75766e-07 1.87883e-08 511.97345 -1.0
-32.50 160.34 32.79 3.77955e-07 1.88977e-08 511.97345 -1.0
-31.50 160.34 31.73 3.82525e-07 1.91263e-08 511.97345 -1.0
-30.50 160.34 30.68 3.85696e-07 1.92848e-08 511.97345 -1.0
-29.50 160.34 29.61 3.92608e-07 1.96304e-08 511.97345 -1.0
-28.50 160.34 28.55 4.01027e-07 2.00514e-08 511.97345 -1.0
-27.50 160.34 27.48 4.08213e-07 2.04107e-08 511.97345 -1.0
-26.50 160.34 26.40 4.14898e-07 2.07449e-08 511.97345 -1.0
-25.50 160.34 25.32 4.12814e-07 2.06407e-08 511.97345 -1.0
-24.50 160.34 24.24 4.06576e-07 2.03288e-08 511.97345 -1.0
-23.50 160.34 23.15 3.98047e-07 1.99024e-08 511.97345 -1.0
-22.50 160.34 22.06 3.88422e-07 1.94211e-08 511.97345 -1.0
-21.50 160.34 20.96 3.80207e-07 1.90104e-08 511.97345 -1.0
-20.50 160.34 19.86 3.75089e-07 1.87545e-08 511.97345 -1.0
-19.50 160.34 18.76 3.74683e-07 1.87341e-08 511.97345 -1.0
-18.50 160.34 17.65 3.80808e-07 1.90404e-08 511.97345 -1.0
-17.50 160.34 16.54 3.93575e-07 1.96788e-08 511.97345 -1.0
-16.50 160.34 15.42 4.10198e-07 2.05099e-08 511.97345 -1.0
-15.50 160.34 14.31 4.26215e-07 2.13107e-08 511.97345 -1.0
-14.50 160.34 13.19 4.38146e-07 2.19073e-08 511.97345 -1.0
-13.50 160.34 12.06 4.47900e-07 2.23950e-08 511.97345 -1.0
-12.50 160.34 10.94 4.56077e-07 2.28039e-08 511.97345 -1.0
-11.50 160.34 9.81 4.61095e-07 2.30547e-08 511.97345 -1.0
-10.50 160.34 8.68 4.62106e-07 2.31053e-08 511.97345 -1.0
-9.50 160.34 7.55 4.58839e-07 2.29419e-08 511.97345 -1.0
-8.50 160.34 6.41 4.54971e-07 2.27485e-08 511.97345 -1.0
-7.50 160.34 5.27 4.47677e-07 2.23838e-08 511.97345 -1.0
-6.50 160.34 4.14 4.34277e-07 2.17138e-08 511.97345 -1.0
-5.50 160.34 3.00 4.19267e-07 2.09634e-08 511.97345 -1.0
-4.50 160.34 1.86 4.06147e-07 2.03074e-08 511.97345 -1.0
-3.50 160.34 0.73 3.96370e-07 1.98185e-08 511.97345 -1.0
-2.50 160.34 0.21 3.90608e-07 1.95304e-08 511.97345 -1.0
-1.50 160.34 1.02 3.87228e-07 1.93614e-08 511.97345 -1.0
-0.50 160.34 2.15 3.84928e-07 1.92464e-08 511.97345 -1.0
0.50 160.34 3.86 3.83527e-07 1.91764e-08 511.97345 -1.0
1.50 160.34 4.44 3.82511e-07 1.91255e-08 511.97345 -1.0
2.50 160.34 5.58 3.82250e-07 1.91125e-08 511.97345 -1.0
3.50 160.34 6.72 3.82000e-07 1.91000e-08 511.97345 -1.0
4.50 160.34 7.86 3.81966e-07 1.90983e-08 511.97345 -1.0
5.50 160.34 9.00 3.83358e-07 1.91679e-08 511.97345 -1.0
6.50 160.34 10.14 3.87233e-07 1.93617e-08 511.97345 -1.0
7.50 160.34 11.28 3.89130e-07 1.94565e-08 511.97345 -1.0
8.50 160.34 12.42 3.83127e-07 1.91564e-08 511.97345 -1.0
9.50 160.34 13.56 3.79651e-07 1.89826e-08 511.97345 -1.0
10.50 160.34 14.69 3.81828e-07 1.90914e-08 511.97345 -1.0
11.50 160.34 15.82 3.84020e-07 1.92010e-08 511.97345 -1.0
12.50 160.34 16.95 3.82219e-07 1.91110e-08 511.97345 -1.0
13.50 160.34 18.08 3.72303e-07 1.86152e-08 511.97345 -1.0
14.50 160.34 19.20 3.53296e-07 1.76648e-08 511.97345 -1.0
15.50 160.34 20.33 3.24826e-07 1.62413e-08 511.97345 -1.0
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
