# LAT    LCM    MU    RAD    ERROR    NU    VIEW
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
 nan   nan  nan      nan      nan      nan nan
-14.50 127.51 13.18 1.71353e-08 8.56767e-10 1112.15000 1.0
-13.50 127.51 12.06 1.70119e-08 8.50597e-10 1112.15000 1.0
-12.50 127.51 10.93 1.70278e-08 8.51389e-10 1112.15000 1.0
-11.50 127.51 9.80 1.67980e-08 8.39899e-10 1112.15000 1.0
-10.50 127.51 8.67 1.62290e-08 8.11449e-10 1112.15000 1.0
-9.50 127.51 7.54 1.62216e-08 8.11078e-10 1112.15000 1.0
-8.50 127.51 6.41 1.81973e-08 9.09865e-10 1112.15000 1.0
-7.50 127.51 5.27 1.95640e-08 9.78200e-10 1112.15000 1.0
-6.50 127.51 4.13 1.78449e-08 8.92245e-10 1112.15000 1.0
-5.50 127.51 2.99 1.57780e-08 7.88902e-10 1112.15000 1.0
-4.50 127.51 1.85 1.48021e-08 7.40106e-10 1112.15000 1.0
-3.50 127.51 0.71 1.46805e-08 7.34023e-10 1112.15000 1.0
-2.50 127.51 0.14 1.46920e-08 7.34598e-10 1112.15000 1.0
-1.50 127.51 1.01 1.46263e-08 7.31317e-10 1112.15000 1.0
-0.50 127.51 2.15 1.43534e-08 7.17671e-10 1112.15000 1.0
0.50 127.51 3.86 1.39095e-08 6.95476e-10 1112.15000 1.0
1.50 127.51 4.44 1.35180e-08 6.75900e-10 1112.15000 1.0
2.50 127.51 5.58 1.31325e-08 6.56627e-10 1112.15000 1.0
3.50 127.51 6.72 1.30173e-08 6.50867e-10 1112.15000 1.0
4.50 127.51 7.86 1.36360e-08 6.81802e-10 1112.15000 1.0
5.50 127.51 9.01 1.50372e-08 7.51862e-10 1112.15000 1.0
6.50 127.51 10.15 1.67609e-08 8.38045e-10 1112.15000 1.0
7.50 127.51 11.29 1.92496e-08 9.62482e-10 1112.15000 1.0
8.50 127.51 12.42 2.20310e-08 1.10155e-09 1112.15000 1.0
9.50 127.51 13.56 2.33081e-08 1.16540e-09 1112.15000 1.0
10.50 127.51 14.69 2.36724e-08 1.18362e-09 1112.15000 1.0
11.50 127.51 15.83 2.37733e-08 1.18867e-09 1112.15000 1.0
12.50 127.51 16.95 2.39099e-08 1.19549e-09 1112.15000 1.0
13.50 127.51 18.08 2.40598e-08 1.20299e-09 1112.15000 1.0
14.50 127.51 19.21 2.38098e-08 1.19049e-09 1112.15000 1.0
15.50 127.51 20.33 2.18112e-08 1.09056e-09 1112.15000 1.0
16.50 127.51 21.45 1.87860e-08 9.39299e-10 1112.15000 1.0
17.50 127.51 22.56 1.61488e-08 8.07440e-10 1112.15000 1.0
18.50 127.51 23.68 1.44083e-08 7.20417e-10 1112.15000 1.0
19.50 127.51 24.79 1.34909e-08 6.74546e-10 1112.15000 1.0
20.50 127.51 25.89 1.29763e-08 6.48816e-10 1112.15000 1.0
21.50 127.51 26.99 1.32052e-08 6.60260e-10 1112.15000 1.0
22.50 127.51 28.09 1.39075e-08 6.95376e-10 1112.15000 1.0
23.50 127.51 29.19 1.36270e-08 6.81351e-10 1112.15000 1.0
24.50 127.51 30.28 1.28156e-08 6.40778e-10 1112.15000 1.0
25.50 127.51 31.36 1.25041e-08 6.25206e-10 1112.15000 1.0
26.50 127.51 32.44 1.27703e-08 6.38514e-10 1112.15000 1.0
27.50 127.51 33.52 1.29968e-08 6.49842e-10 1112.15000 1.0
28.50 127.51 34.59 1.24907e-08 6.24534e-10 1112.15000 1.0
29.50 127.51 35.66 1.20113e-08 6.00567e-10 1112.15000 1.0
30.50 127.51 36.73 1.21055e-08 6.05277e-10 1112.15000 1.0
31.50 127.51 37.79 1.24717e-08 6.23587e-10 1112.15000 1.0
32.50 127.51 38.84 1.32398e-08 6.61991e-10 1112.15000 1.0
33.50 127.51 39.89 1.31046e-08 6.55230e-10 1112.15000 1.0
34.50 127.51 40.94 1.31000e-08 6.55002e-10 1112.15000 1.0
35.50 127.51 41.98 1.26325e-08 6.31626e-10 1112.15000 1.0
36.50 127.51 43.01 1.17944e-08 5.89718e-10 1112.15000 1.0
37.50 127.51 44.05 1.11323e-08 5.56616e-10 1112.15000 1.0
38.50 127.51 45.07 1.07754e-08 5.38772e-10 1112.15000 1.0
