# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 349.71 86.27 4.82169e-09 2.41085e-10 1112.15000 -1.0
-88.50 349.71 85.40 4.82176e-09 2.41088e-10 1112.15000 -1.0
-87.50 349.71 84.53 4.87142e-09 2.43571e-10 1112.15000 -1.0
-86.50 349.71 83.65 5.02106e-09 2.51053e-10 1112.15000 -1.0
-85.50 349.71 82.77 5.23997e-09 2.61999e-10 1112.15000 -1.0
-84.50 349.71 81.90 5.48544e-09 2.74272e-10 1112.15000 -1.0
-83.50 349.71 81.02 5.71409e-09 2.85704e-10 1112.15000 -1.0
-82.50 349.71 80.14 6.00386e-09 3.00193e-10 1112.15000 -1.0
-81.50 349.71 79.27 6.29860e-09 3.14930e-10 1112.15000 -1.0
-80.50 349.71 78.39 6.56308e-09 3.28154e-10 1112.15000 -1.0
-79.50 349.71 77.51 6.89943e-09 3.44972e-10 1112.15000 -1.0
-78.50 349.71 76.62 7.16267e-09 3.58133e-10 1112.15000 -1.0
-77.50 349.71 75.74 7.45600e-09 3.72800e-10 1112.15000 -1.0
-76.50 349.71 74.86 7.73134e-09 3.86567e-10 1112.15000 -1.0
-75.50 349.71 73.97 7.94402e-09 3.97201e-10 1112.15000 -1.0
-74.50 349.71 73.08 8.15482e-09 4.07741e-10 1112.15000 -1.0
-73.50 349.71 72.19 8.35145e-09 4.17573e-10 1112.15000 -1.0
-72.50 349.71 71.30 8.47290e-09 4.23645e-10 1112.15000 -1.0
-71.50 349.71 70.40 8.69312e-09 4.34656e-10 1112.15000 -1.0
-70.50 349.71 69.51 8.93090e-09 4.46545e-10 1112.15000 -1.0
-69.50 349.71 68.61 9.18685e-09 4.59342e-10 1112.15000 -1.0
-68.50 349.71 67.70 9.39372e-09 4.69686e-10 1112.15000 -1.0
-67.50 349.71 66.80 9.56847e-09 4.78423e-10 1112.15000 -1.0
-66.50 349.71 65.89 9.84696e-09 4.92348e-10 1112.15000 -1.0
-65.50 349.71 64.98 1.01191e-08 5.05956e-10 1112.15000 -1.0
-64.50 349.71 64.07 1.03161e-08 5.15806e-10 1112.15000 -1.0
-63.50 349.71 63.15 1.02905e-08 5.14527e-10 1112.15000 -1.0
-62.50 349.71 62.24 1.01793e-08 5.08965e-10 1112.15000 -1.0
-61.50 349.71 61.31 1.02825e-08 5.14123e-10 1112.15000 -1.0
-60.50 349.71 60.39 1.04030e-08 5.20151e-10 1112.15000 -1.0
-59.50 349.71 59.46 1.05707e-08 5.28534e-10 1112.15000 -1.0
-58.50 349.71 58.53 1.06413e-08 5.32065e-10 1112.15000 -1.0
-57.50 349.71 57.59 1.05819e-08 5.29097e-10 1112.15000 -1.0
-56.50 349.71 56.65 1.05997e-08 5.29987e-10 1112.15000 -1.0
-55.50 349.71 55.71 1.08510e-08 5.42551e-10 1112.15000 -1.0
-54.50 349.71 54.76 1.11181e-08 5.55907e-10 1112.15000 -1.0
-53.50 349.71 53.81 1.12837e-08 5.64184e-10 1112.15000 -1.0
-52.50 349.71 52.85 1.15239e-08 5.76195e-10 1112.15000 -1.0
-51.50 349.71 51.89 1.19579e-08 5.97895e-10 1112.15000 -1.0
-50.50 349.71 50.93 1.22576e-08 6.12878e-10 1112.15000 -1.0
-49.50 349.71 49.96 1.20456e-08 6.02281e-10 1112.15000 -1.0
