# LAT    LCM    MU    RAD    ERROR    NU    VIEW
-89.50 332.90 86.27 7.57657e-08 3.78828e-09 766.75227 -1.0
-88.50 332.90 85.39 7.60994e-08 3.80497e-09 766.75227 -1.0
-87.50 332.90 84.52 7.72769e-08 3.86385e-09 766.75227 -1.0
-86.50 332.90 83.64 7.87572e-08 3.93786e-09 766.75227 -1.0
-85.50 332.90 82.77 8.13186e-08 4.06593e-09 766.75227 -1.0
-84.50 332.90 81.89 8.18435e-08 4.09217e-09 766.75227 -1.0
-83.50 332.90 81.01 8.20708e-08 4.10354e-09 766.75227 -1.0
-82.50 332.90 80.14 8.20222e-08 4.10111e-09 766.75227 -1.0
-81.50 332.90 79.26 8.17029e-08 4.08515e-09 766.75227 -1.0
-80.50 332.90 78.38 8.05533e-08 4.02766e-09 766.75227 -1.0
-79.50 332.90 77.50 7.94350e-08 3.97175e-09 766.75227 -1.0
-78.50 332.90 76.61 7.82593e-08 3.91296e-09 766.75227 -1.0
-77.50 332.90 75.73 7.67493e-08 3.83747e-09 766.75227 -1.0
-76.50 332.90 74.85 7.46420e-08 3.73210e-09 766.75227 -1.0
-75.50 332.90 73.96 7.22418e-08 3.61209e-09 766.75227 -1.0
-74.50 332.90 73.07 6.95191e-08 3.47595e-09 766.75227 -1.0
-73.50 332.90 72.18 6.68573e-08 3.34286e-09 766.75227 -1.0
-72.50 332.90 71.29 6.45715e-08 3.22858e-09 766.75227 -1.0
-71.50 332.90 70.39 6.27008e-08 3.13504e-09 766.75227 -1.0
-70.50 332.90 69.50 6.12339e-08 3.06170e-09 766.75227 -1.0
-69.50 332.90 68.60 6.02833e-08 3.01416e-09 766.75227 -1.0
-68.50 332.90 67.70 5.97485e-08 2.98742e-09 766.75227 -1.0
-67.50 332.90 66.79 5.97818e-08 2.98909e-09 766.75227 -1.0
-66.50 332.90 65.88 6.02410e-08 3.01205e-09 766.75227 -1.0
-65.50 332.90 64.97 6.07236e-08 3.03618e-09 766.75227 -1.0
-64.50 332.90 64.06 6.10035e-08 3.05018e-09 766.75227 -1.0
-63.50 332.90 63.15 6.10456e-08 3.05228e-09 766.75227 -1.0
-62.50 332.90 62.23 6.13773e-08 3.06886e-09 766.75227 -1.0
-61.50 332.90 61.30 6.22096e-08 3.11048e-09 766.75227 -1.0
-60.50 332.90 60.38 6.34043e-08 3.17022e-09 766.75227 -1.0
-59.50 332.90 59.45 6.44963e-08 3.22482e-09 766.75227 -1.0
-58.50 332.90 58.52 6.49756e-08 3.24878e-09 766.75227 -1.0
-57.50 332.90 57.58 6.43904e-08 3.21952e-09 766.75227 -1.0
-56.50 332.90 56.64 6.39167e-08 3.19583e-09 766.75227 -1.0
-55.50 332.90 55.70 6.42458e-08 3.21229e-09 766.75227 -1.0
-54.50 332.90 54.75 6.49111e-08 3.24556e-09 766.75227 -1.0
-53.50 332.90 53.80 6.57015e-08 3.28507e-09 766.75227 -1.0
-52.50 332.90 52.84 6.66322e-08 3.33161e-09 766.75227 -1.0
-51.50 332.90 51.88 6.77576e-08 3.38788e-09 766.75227 -1.0
-50.50 332.90 50.92 6.88777e-08 3.44389e-09 766.75227 -1.0
-49.50 332.90 49.95 6.91721e-08 3.45860e-09 766.75227 -1.0
-48.50 332.90 48.98 6.88307e-08 3.44154e-09 766.75227 -1.0
-47.50 332.90 48.00 6.87724e-08 3.43862e-09 766.75227 -1.0
-46.50 332.90 47.02 6.98377e-08 3.49188e-09 766.75227 -1.0
-45.50 332.90 46.03 7.11722e-08 3.55861e-09 766.75227 -1.0
-44.50 332.90 45.04 7.26514e-08 3.63257e-09 766.75227 -1.0
-43.50 332.90 44.04 7.44980e-08 3.72490e-09 766.75227 -1.0
-42.50 332.90 43.04 7.61913e-08 3.80956e-09 766.75227 -1.0
-41.50 332.90 42.04 7.66755e-08 3.83378e-09 766.75227 -1.0
-40.50 332.90 41.03 7.64614e-08 3.82307e-09 766.75227 -1.0
-39.50 332.90 40.01 7.51477e-08 3.75738e-09 766.75227 -1.0
-38.50 332.90 38.99 7.38319e-08 3.69160e-09 766.75227 -1.0
-37.50 332.90 37.97 7.36875e-08 3.68438e-09 766.75227 -1.0
-36.50 332.90 36.94 7.40881e-08 3.70441e-09 766.75227 -1.0
-35.50 332.90 35.91 7.58700e-08 3.79350e-09 766.75227 -1.0
-34.50 332.90 34.87 7.77434e-08 3.88717e-09 766.75227 -1.0
-33.50 332.90 33.83 7.79070e-08 3.89535e-09 766.75227 -1.0
-32.50 332.90 32.78 7.69368e-08 3.84684e-09 766.75227 -1.0
-31.50 332.90 31.72 7.62759e-08 3.81379e-09 766.75227 -1.0
-30.50 332.90 30.67 7.69819e-08 3.84910e-09 766.75227 -1.0
-29.50 332.90 29.61 7.83946e-08 3.91973e-09 766.75227 -1.0
-28.50 332.90 28.54 8.27567e-08 4.13784e-09 766.75227 -1.0
-27.50 332.90 27.47 8.61200e-08 4.30600e-09 766.75227 -1.0
-26.50 332.90 26.39 8.74535e-08 4.37268e-09 766.75227 -1.0
-25.50 332.90 25.31 8.80214e-08 4.40107e-09 766.75227 -1.0
-24.50 332.90 24.23 8.73591e-08 4.36796e-09 766.75227 -1.0
-23.50 332.90 23.14 8.33158e-08 4.16579e-09 766.75227 -1.0
-22.50 332.90 22.05 7.96914e-08 3.98457e-09 766.75227 -1.0
-21.50 332.90 20.95 7.82283e-08 3.91141e-09 766.75227 -1.0
-20.50 332.90 19.85 7.78953e-08 3.89477e-09 766.75227 -1.0
-19.50 332.90 18.75 7.89346e-08 3.94673e-09 766.75227 -1.0
-18.50 332.90 17.64 8.15278e-08 4.07639e-09 766.75227 -1.0
-17.50 332.90 16.53 8.66607e-08 4.33303e-09 766.75227 -1.0
-16.50 332.90 15.42 9.34793e-08 4.67396e-09 766.75227 -1.0
-15.50 332.90 14.30 9.98305e-08 4.99153e-09 766.75227 -1.0
-14.50 332.90 13.18 1.03396e-07 5.16981e-09 766.75227 -1.0
-13.50 332.90 12.06 1.03815e-07 5.19074e-09 766.75227 -1.0
-12.50 332.90 10.93 1.02997e-07 5.14984e-09 766.75227 -1.0
